OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSAttend	153110	172540	19430	560	0	0	0	0	75008	0	3860422027	3860422027	0	0.000000	
layer0.attn.NeuPIMSLogitSoftmax	131913	153110	21197	2892	0	0	0	0	255552	0	12056045666	12056045666	0	0.000000	
