OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSAttend	40894	58546	17652	560	0	0	0	0	75072	0	4252889191	4252889191	0	0.000000	
layer0.attn.NeuPIMSLogitSoftmax	20236	40894	20658	2317	0	0	0	0	255360	0	12361312808	12361312808	0	0.000000	
