OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.rn	226479	228255	1776	960	0	0	0	802880	798720	452072072072	449729729729	901801801801	0	0.000000	
layer0.ffn.swish	253143	254227	1084	192	0	0	0	798720	798720	736826568265	736826568265	1473653136531	0	0.000000	
layer0.ffn.res	275240	276982	1742	192	0	0	0	1597440	798720	917014925373	458507462686	1375522388059	0	0.000000	
layer0.ffn.fc2	254227	275240	21013	13443	0	0	0	9194112	98560	437543996573	4690429733	442234426307	805306368	3.656327	
layer0.ffn.fc1	228255	253143	24888	14967	0	0	0	9194112	98560	369419479267	3960141433	373379620700	805306368	3.284025	
layer0.attn.proj	217604	222953	5349	4500	0	0	0	2299008	98560	429801458216	18425873995	448227332211	201326592	2.730667	
layer0.attn.res	222953	226479	3526	192	0	0	0	1597440	798720	453045944412	226522972206	679568916619	0	0.000000	
