StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
275000	4	10432	12416	10432000000	12416000000	0	0	
276000	4	31424	2560	31424000000	2560000000	0	0	
277000	4	22080	0	22080000000	0	0	0	
278000	4	9088	0	9088000000	0	0	0	
279000	4	0	0	0	0	0	0	
280000	4	64	512	64000000	512000000	0	0	
281000	4	31936	384	31936000000	384000000	0	0	
282000	4	17152	24192	17152000000	24192000000	0	0	
283000	4	20864	9088	20864000000	9088000000	0	0	
284000	4	11072	15488	11072000000	15488000000	0	0	
285000	4	30976	0	30976000000	0	0	0	
286000	4	31360	0	31360000000	0	0	0	
287000	4	31872	0	31872000000	0	0	0	
288000	4	31488	0	31488000000	0	0	0	
289000	4	31872	0	31872000000	0	0	0	
290000	4	26688	0	26688000000	0	0	0	
291000	4	31680	2560	31680000000	2560000000	0	0	
292000	4	28736	0	28736000000	0	0	0	
293000	4	31424	0	31424000000	0	0	0	
294000	4	3392	0	3392000000	0	0	0	
295000	4	0	0	0	0	0	0	
296000	4	0	0	0	0	0	0	
297000	4	0	0	0	0	0	0	
298000	4	0	0	0	0	0	0	
299000	4	0	0	0	0	0	0	
300000	4	0	0	0	0	0	0	
301000	4	0	0	0	0	0	0	
302000	4	0	0	0	0	0	0	
303000	4	0	0	0	0	0	0	
304000	4	0	512	0	512000000	0	0	
305000	4	24576	24576	24576000000	24576000000	0	0	
306000	4	16704	0	16704000000	0	0	0	
307000	4	31616	0	31616000000	0	0	0	
308000	4	22528	0	22528000000	0	0	0	
309000	4	31936	0	31936000000	0	0	0	
310000	4	31360	1536	31360000000	1536000000	0	0	
311000	4	31872	0	31872000000	0	0	0	
312000	4	31424	0	31424000000	0	0	0	
313000	4	30720	0	30720000000	0	0	0	
314000	4	27904	0	27904000000	0	0	0	
315000	4	28864	0	28864000000	0	0	0	
316000	4	1856	0	1856000000	0	0	0	
317000	4	0	0	0	0	0	0	
318000	4	0	0	0	0	0	0	
319000	4	0	0	0	0	0	0	
320000	4	0	0	0	0	0	0	
321000	4	0	0	0	0	0	0	
322000	4	0	0	0	0	0	0	
323000	4	0	0	0	0	0	0	
324000	4	0	0	0	0	0	0	
325000	4	0	0	0	0	0	0	
326000	4	0	0	0	0	0	0	
327000	4	10176	1536	10176000000	1536000000	0	0	
328000	4	31424	19200	31424000000	19200000000	0	0	
329000	4	7552	5376	7552000000	5376000000	0	0	
