StartCycle	NumCalculations	
0	2560	
1001	2560	
2002	0	
3003	0	
4004	1697792	
5005	0	
6006	0	
7007	0	
8008	0	
9009	0	
10010	0	
11011	626688	
12012	2050048	
13013	1044480	
14014	2050048	
15015	2050048	
16016	2050048	
17017	2050048	
18018	2050048	
19019	2050048	
20020	2050048	
21021	2050048	
22022	2050048	
23023	1312768	
24024	2031616	
25025	2050048	
26026	1712128	
27027	2050048	
28028	2050048	
29029	2050048	
30030	2050048	
31031	2050048	
32032	2050048	
33033	49312	
34034	4960	
35035	0	
36036	0	
37037	0	
38038	0	
39039	0	
40040	0	
41041	0	
42042	0	
43043	1523712	
44044	946176	
45045	835584	
46046	1531904	
47047	507904	
48048	0	
49049	1339392	
50050	2050048	
51051	2055232	
52052	2050048	
53053	1773536	
54054	1954464	
55055	2050048	
56056	964608	
57057	2050048	
58058	2050048	
59059	1232896	
60060	980992	
61061	2050048	
62062	2052576	
63063	1785776	
64064	1828864	
65065	1150976	
66066	2050144	
67067	1198112	
68068	2050048	
69069	2050048	
70070	2050592	
71071	2050144	
72072	1550400	
73073	64	
74074	1280	
75075	64	
76076	4800	
77077	40832	
78078	1071104	
79079	0	
80080	1790656	
81081	1281856	
82082	678272	
83083	333824	
84084	1953792	
85085	1996800	
86086	1630208	
87087	1548288	
88088	1562624	
89089	1959936	
90090	8000	
91091	176	
92092	304	
93093	416	
94094	1600	
95095	2560	
96096	9504	
97097	1239040	
98098	699520	
99099	1208320	
100100	0	
101101	0	
102102	0	
103103	0	
104104	0	
105105	854016	
106106	317440	
107107	0	
108108	0	
109109	2003616	
110110	2050048	
111111	2050080	
112112	946272	
113113	2050048	
114114	2050112	
115115	289088	
116116	1933376	
117117	1542208	
118118	485440	
119119	1805248	
120120	190560	
121121	1696	
122122	32	
123123	1120	
124124	1732608	
125125	2050048	
126126	2050048	
127127	1830912	
128128	495616	
129129	2050048	
130130	2050048	
131131	1822720	
132132	731136	
133133	2050048	
134134	2050048	
135135	1587200	
136136	864256	
137137	2050048	
138138	2050048	
139139	2050048	
140140	2050048	
141141	2050048	
142142	2050048	
143143	463872	
144144	884736	
145145	485376	
146146	1110016	
147147	32768	
148148	0	
149149	0	
150150	0	
151151	0	
152152	552960	
153153	188416	
154154	1198080	
155155	1517568	
156156	2050048	
157157	2050048	
158158	1470464	
159159	0	
160160	1857536	
161161	2037760	
162162	0	
163163	288768	
164164	2050048	
165165	2050048	
166166	1996800	
167167	456704	
168168	2050048	
169169	2050048	
170170	583680	
171171	493568	
172172	2050048	
173173	1351680	
174174	0	
175175	1273856	
176176	2050048	
177177	2050048	
178178	2050048	
179179	2050048	
180180	2050048	
181181	858304	
182182	96	
183183	736	
184184	1760	
185185	1120	
186186	2240	
187187	1140736	
188188	0	
189189	1974272	
190190	2050048	
191191	2050048	
192192	90112	
193193	1970176	
194194	2050048	
195195	2050048	
196196	514048	
197197	2050048	
198198	2050048	
199199	2050048	
200200	841728	
201201	1818624	
202202	2050048	
203203	1558528	
204204	704512	
205205	2050048	
206206	2050048	
207207	1941504	
208208	724992	
209209	2050048	
210210	2050048	
211211	1871872	
212212	2050048	
213213	2050048	
214214	2050048	
215215	1787904	
216216	550912	
217217	0	
218218	1443840	
219219	1263616	
220220	178176	
221221	1124352	
222222	1587200	
223223	1665024	
224224	712704	
225225	2050048	
226226	2050048	
227227	639008	
228228	208	
229229	448	
230230	336	
231231	1760	
232232	1040	
233233	2320	
234234	5184	
235235	0	
236236	1542112	
237237	593920	
238238	1112736	
239239	0	
240240	0	
241241	0	
242242	0	
243243	0	
244244	0	
245245	0	
246246	606992	
247247	1447936	
248248	2050048	
249249	2050048	
250250	1972288	
251251	1785920	
252252	2050048	
253253	526336	
254254	1613920	
255255	2050592	
256256	2050176	
257257	704512	
258258	1465600	
259259	2050048	
260260	20576	
261261	1079968	
262262	2054016	
263263	2050048	
264264	194560	
265265	1449984	
266266	2050048	
267267	2050048	
268268	159744	
269269	2050048	
270270	2050048	
271271	1660928	
272272	1753088	
273273	0	
274274	1472512	
275275	2050048	
276276	2050048	
277277	2050048	
278278	2050048	
279279	2050048	
280280	926720	
281281	317440	
282282	638976	
283283	958464	
284284	1056768	
285285	2050048	
286286	1959936	
287287	0	
288288	1183744	
289289	2050048	
290290	1966080	
291291	0	
292292	1402880	
293293	1968128	
294294	1562624	
295295	497664	
296296	1603584	
297297	2050048	
298298	1478656	
299299	0	
300300	1886208	
301301	1714176	
302302	1830912	
303303	122880	
304304	1945600	
305305	2050048	
306306	1243136	
307307	307200	
308308	1662976	
309309	1998848	
310310	999424	
311311	1482752	
312312	2050048	
313313	2050048	
314314	2050048	
315315	2050048	
316316	274800	
317317	48	
318318	608	
319319	0	
320320	5120	
321321	1337344	
322322	0	
323323	585728	
324324	0	
325325	491520	
326326	61440	
327327	1173504	
328328	974848	
329329	1269760	
330330	585728	
331331	1046528	
332332	1693696	
333333	2050048	
334334	1798144	
335335	2050048	
336336	2050048	
337337	2050048	
338338	2050048	
339339	2050048	
340340	2050048	
341341	1841152	
342342	161792	
343343	1550336	
344344	2050048	
345345	2050048	
346346	671744	
347347	2050048	
348348	2050048	
349349	2050048	
350350	2050048	
351351	2050048	
352352	2050048	
353353	2050048	
354354	1789952	
355355	1382400	
356356	729792	
357357	789952	
358358	831872	
359359	942464	
360360	1568768	
361361	1869824	
