StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
21000	0	4864	0	4864000000	0	0	0	
22000	0	23040	14592	23040000000	14592000000	1792	1792000000	
23000	0	7424	18176	7424000000	18176000000	896	896000000	
24000	0	22720	0	22720000000	0	1536	1536000000	
25000	0	14912	0	14912000000	0	768	768000000	
26000	0	23168	0	23168000000	0	1792	1792000000	
27000	0	27584	0	27584000000	0	704	704000000	
28000	0	23360	0	23360000000	0	1728	1728000000	
29000	0	27072	0	27072000000	0	768	768000000	
30000	0	24064	0	24064000000	0	1536	1536000000	
31000	0	18112	0	18112000000	0	768	768000000	
32000	0	23232	0	23232000000	0	1536	1536000000	
33000	0	24128	0	24128000000	0	768	768000000	
34000	0	25024	0	25024000000	0	1536	1536000000	
35000	0	25856	0	25856000000	0	896	896000000	
36000	0	23232	0	23232000000	0	1792	1792000000	
37000	0	25600	0	25600000000	0	1088	1088000000	
38000	0	25728	1024	25728000000	1024000000	1216	1216000000	
39000	0	24256	0	24256000000	0	1152	1152000000	
40000	0	20672	0	20672000000	0	1152	1152000000	
41000	0	23360	0	23360000000	0	1152	1152000000	
42000	0	1600	0	1600000000	0	1152	1152000000	
43000	0	0	0	0	0	1216	1216000000	
44000	0	0	0	0	0	1472	1472000000	
45000	0	0	0	0	0	1472	1472000000	
46000	0	0	0	0	0	1216	1216000000	
47000	0	0	0	0	0	1536	1536000000	
48000	0	0	0	0	0	1152	1152000000	
49000	0	0	0	0	0	1536	1536000000	
50000	0	0	0	0	0	1152	1152000000	
51000	0	0	0	0	0	1536	1536000000	
52000	0	0	0	0	0	1152	1152000000	
53000	0	0	0	0	0	1728	1728000000	
54000	0	0	0	0	0	960	960000000	
55000	0	0	0	0	0	1920	1920000000	
56000	0	0	0	0	0	960	960000000	
57000	0	0	0	0	0	1728	1728000000	
58000	0	0	0	0	0	1152	1152000000	
59000	0	0	0	0	0	1536	1536000000	
60000	0	0	0	0	0	768	768000000	
61000	0	0	0	0	0	1664	1664000000	
62000	0	0	0	0	0	1024	1024000000	
63000	0	0	0	0	0	1856	1856000000	
64000	0	0	0	0	0	960	960000000	
65000	0	0	1280	0	1280000000	1728	1728000000	
66000	0	0	0	0	0	768	768000000	
67000	0	0	192	0	192000000	1536	1536000000	
68000	0	0	0	0	0	832	832000000	
69000	0	0	0	0	0	1536	1536000000	
70000	0	0	0	0	0	1152	1152000000	
71000	0	0	0	0	0	1792	1792000000	
72000	0	0	4864	0	4864000000	128	128000000	
73000	0	0	512	0	512000000	0	0	
74000	0	0	0	0	0	0	0	
75000	0	0	0	0	0	0	0	
76000	0	0	0	0	0	0	0	
77000	0	0	0	0	0	0	0	
78000	0	0	0	0	0	0	0	
79000	0	0	30016	0	30016000000	0	0	
80000	0	0	6272	0	6272000000	0	0	
81000	0	0	0	0	0	0	0	
82000	0	0	0	0	0	0	0	
83000	0	0	1920	0	1920000000	0	0	
84000	0	0	0	0	0	256	256000000	
85000	0	0	0	0	0	256	256000000	
86000	0	0	0	0	0	320	320000000	
87000	0	0	0	0	0	256	256000000	
88000	0	0	0	0	0	384	384000000	
89000	0	0	0	0	0	192	192000000	
90000	0	0	0	0	0	384	384000000	
91000	0	0	0	0	0	192	192000000	
92000	0	0	0	0	0	384	384000000	
93000	0	0	0	0	0	192	192000000	
94000	0	0	0	0	0	448	448000000	
95000	0	0	0	0	0	192	192000000	
96000	0	0	0	0	0	384	384000000	
97000	0	0	0	0	0	192	192000000	
98000	0	0	0	0	0	384	384000000	
99000	0	0	0	0	0	192	192000000	
100000	0	0	0	0	0	384	384000000	
101000	0	0	0	0	0	256	256000000	
102000	0	0	0	0	0	384	384000000	
103000	0	0	0	0	0	192	192000000	
104000	0	0	0	0	0	384	384000000	
105000	0	0	0	0	0	192	192000000	
106000	0	0	0	0	0	384	384000000	
107000	0	0	0	0	0	192	192000000	
108000	0	0	0	0	0	384	384000000	
109000	0	0	0	0	0	256	256000000	
110000	0	0	0	0	0	384	384000000	
111000	0	0	0	0	0	192	192000000	
112000	0	0	0	0	0	384	384000000	
113000	0	0	0	0	0	192	192000000	
114000	0	0	0	0	0	384	384000000	
115000	0	0	0	0	0	192	192000000	
116000	0	0	0	0	0	384	384000000	
117000	0	0	0	0	0	256	256000000	
118000	0	0	0	0	0	320	320000000	
119000	0	0	0	0	0	256	256000000	
120000	0	0	320	0	320000000	320	320000000	
121000	0	0	0	0	0	320	320000000	
122000	0	0	0	0	0	256	256000000	
123000	0	0	0	0	0	320	320000000	
124000	0	0	0	0	0	256	256000000	
125000	0	0	64	0	64000000	320	320000000	
126000	0	0	0	0	0	256	256000000	
127000	0	0	0	0	0	384	384000000	
128000	0	0	0	0	0	192	192000000	
129000	0	0	64	0	64000000	384	384000000	
130000	0	0	64	0	64000000	192	192000000	
131000	0	0	0	0	0	384	384000000	
132000	0	0	0	0	0	192	192000000	
133000	0	0	128	0	128000000	448	448000000	
134000	0	0	0	0	0	192	192000000	
135000	0	0	640	0	640000000	384	384000000	
136000	0	0	512	0	512000000	0	0	
137000	0	0	0	0	0	0	0	
138000	0	0	0	0	0	0	0	
139000	0	0	64	0	64000000	0	0	
140000	0	0	0	0	0	0	0	
141000	0	0	0	0	0	0	0	
142000	0	0	64	0	64000000	0	0	
143000	0	0	0	0	0	0	0	
144000	0	0	1152	0	1152000000	0	0	
145000	0	0	8128	0	8128000000	0	0	
146000	0	0	3520	0	3520000000	0	0	
