OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.rn	342056	345875	3819	640	0	0	0	1065024	1056768	278875098193	276713275726	555588373919	0	0.000000	
layer0.ffn.res	325236	342056	16820	128	0	0	0	2113536	1056768	125656123662	62828061831	188484185493	0	0.000000	
layer0.ffn.fc1	270750	299870	29120	15221	0	0	0	17860928	32832	613356043956	1127472527	614483516483	1073741824	4.305630	
layer0.attn.res	261690	268699	7009	128	0	0	0	2113536	1056768	301546012269	150773006134	452319018404	0	0.000000	
layer0.attn.QKVgen	345875	369523	23648	13348	0	0	0	13658432	32832	577572395128	1388362652	578960757780	805306368	3.682349	
layer0.ffn.swish	299870	301332	1462	128	0	0	0	532480	532480	364213406292	364213406292	728426812585	0	0.000000	
layer0.ffn.rn	268699	270750	2051	640	0	0	0	1065024	1056768	519270599707	515245246221	1034515845928	0	0.000000	
layer0.attn.proj	254904	261690	6786	4163	0	0	0	4334144	32832	638689065723	4838196286	643527262010	268435456	3.935623	
layer0.ffn.fc2	301332	325236	23904	12921	0	0	0	17335616	32832	725218206157	1373493975	726591700133	1073741824	5.072053	
