StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	12	27712	8192	27712000000	8192000000	0	0	
1000	12	30976	0	30976000000	0	0	0	
2000	12	31680	0	31680000000	0	0	0	
3000	12	31296	0	31296000000	0	0	0	
4000	12	30592	0	30592000000	0	0	0	
5000	12	24896	0	24896000000	0	0	0	
6000	12	29632	0	29632000000	0	0	0	
7000	12	31488	0	31488000000	0	0	0	
8000	12	31936	0	31936000000	0	0	0	
9000	12	24896	0	24896000000	0	0	0	
10000	12	29312	0	29312000000	0	0	0	
11000	12	31360	256	31360000000	256000000	0	0	
12000	12	31616	0	31616000000	0	0	0	
13000	12	22464	0	22464000000	0	0	0	
14000	12	0	0	0	0	0	0	
15000	12	0	0	0	0	0	0	
16000	12	0	0	0	0	0	0	
17000	12	0	0	0	0	0	0	
18000	12	0	0	0	0	0	0	
19000	12	0	0	0	0	0	0	
20000	12	0	0	0	0	0	0	
