StartCycle	NumCalculations	
0	1143296	
1001	884736	
2002	0	
3003	0	
4004	0	
5005	0	
6006	0	
7007	815104	
8008	1105920	
9009	618496	
10010	0	
11011	1931264	
12012	2050048	
13013	2050048	
14014	2050048	
15015	2050048	
16016	2050048	
17017	2050048	
18018	2050048	
19019	2050048	
20020	442880	
21021	1820672	
22022	712320	
23023	552960	
24024	0	
25025	0	
26026	0	
27027	1392640	
28028	2050048	
29029	2050048	
30030	335872	
31031	0	
32032	0	
33033	956416	
34034	2050048	
35035	2050048	
36036	2050048	
37037	2050048	
38038	2050048	
39039	2050048	
40040	1784608	
41041	1403152	
42042	94208	
43043	1779712	
44044	966656	
45045	30720	
46046	1818624	
47047	1847328	
48048	480	
49049	2560	
50050	0	
51051	0	
52052	0	
53053	1951744	
54054	172032	
55055	0	
56056	0	
57057	507904	
58058	1955840	
59059	1624064	
60060	1357824	
61061	2050048	
62062	2050048	
63063	1026048	
64064	1015808	
65065	2050048	
66066	2050048	
67067	2050048	
68068	2050048	
69069	2050048	
70070	2050048	
71071	999936	
72072	0	
73073	0	
74074	897024	
75075	1095680	
76076	0	
77077	0	
78078	0	
79079	0	
80080	552960	
81081	167936	
82082	2050048	
83083	2050048	
84084	645120	
85085	2050048	
86086	1972224	
87087	2050048	
88088	2050048	
89089	2050048	
90090	2050048	
91091	2050048	
92092	1609808	
93093	2992	
94094	0	
95095	212992	
96096	1058816	
97097	702464	
98098	2050048	
99099	2050048	
100100	829440	
101101	1355776	
102102	2050048	
103103	2050048	
104104	2025472	
105105	2050048	
106106	2050048	
107107	2050048	
108108	1761280	
109109	1533952	
110110	11728	
111111	991408	
112112	1968128	
113113	229376	
114114	1800192	
115115	2011136	
116116	672	
117117	2400	
118118	839680	
119119	1284096	
120120	0	
121121	0	
122122	0	
123123	0	
124124	0	
125125	292864	
126126	1929216	
127127	1898496	
128128	1421312	
129129	2050048	
130130	2050048	
131131	995328	
132132	706560	
133133	2050048	
134134	2050048	
135135	2050048	
136136	2050048	
137137	2050048	
138138	2050048	
139139	1243648	
140140	0	
141141	0	
142142	526336	
143143	1499136	
144144	0	
145145	0	
146146	0	
147147	0	
148148	0	
149149	0	
150150	1943552	
151151	2050048	
152152	2050048	
153153	2050048	
154154	2050048	
155155	2050048	
156156	2050048	
157157	2050048	
158158	2050048	
159159	1411200	
160160	2944	
161161	1304576	
162162	1241088	
163163	487424	
164164	2050048	
165165	2050048	
166166	946176	
167167	888832	
168168	2050048	
169169	1347584	
170170	1132544	
171171	2050048	
172172	2050048	
173173	2050048	
174174	2050048	
175175	2050048	
176176	1565744	
177177	155648	
178178	0	
179179	1587200	
180180	243712	
181181	462848	
182182	2050048	
183183	1087840	
184184	2720	
185185	774144	
186186	595968	
187187	1761280	
188188	0	
189189	0	
190190	0	
191191	0	
192192	0	
193193	1859584	
194194	2050048	
195195	1685504	
196196	1890304	
197197	1710080	
198198	1046528	
199199	1894400	
200200	2050048	
201201	2050048	
202202	2050048	
203203	2050048	
204204	2050048	
205205	2050048	
206206	1083904	
207207	1650688	
208208	0	
209209	0	
210210	929792	
211211	2050048	
212212	1505280	
213213	0	
214214	1388544	
215215	2050048	
216216	2050048	
217217	45056	
218218	1441792	
219219	2050048	
220220	1611776	
221221	1667072	
222222	2050048	
223223	2050048	
224224	2050048	
225225	4608	
226226	1468416	
227227	0	
228228	1792000	
229229	2050048	
230230	1654880	
231231	2976	
232232	0	
233233	294912	
234234	1697792	
235235	0	
236236	552960	
237237	0	
238238	0	
239239	1138688	
240240	563200	
241241	1914880	
242242	2050048	
243243	2050048	
244244	2050048	
245245	1021952	
246246	2048000	
247247	2050048	
248248	1746944	
249249	2050048	
250250	2050048	
251251	2050048	
252252	2050048	
253253	2050048	
254254	1393152	
255255	1236992	
256256	0	
257257	0	
258258	0	
259259	0	
260260	0	
261261	0	
262262	737280	
263263	2050048	
264264	2050048	
265265	2050048	
266266	575488	
267267	1869824	
268268	2050048	
269269	2050048	
270270	1329152	
271271	2050048	
272272	2050048	
273273	2050048	
274274	1542144	
275275	512	
