OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.rn	0	337	337	160	0	0	0	272448	264192	808451038575	783952522255	1592403560830	0	0.000000	
layer0.attn.QKVgen	337	20236	19899	11395	0	0	0	12872000	8256	646866676717	414895220	647281571938	201326592	1.078368	
