OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.rn	29220	30364	1144	160	0	0	0	542784	526336	474461538461	460083916083	934545454545	0	0.000000	
layer0.attn.QKVgen	30364	59343	28979	23044	0	0	0	25743680	8256	888356396010	284895959	888641291970	402653184	1.066482	
