StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
29000	6	16576	14848	16576000000	14848000000	256	256000000	
30000	6	15616	1536	15616000000	1536000000	512	512000000	
31000	6	30848	64	30848000000	64000000	0	0	
32000	6	31872	0	31872000000	0	0	0	
33000	6	29440	576	29440000000	576000000	64	64000000	
34000	6	24448	0	24448000000	0	384	384000000	
35000	6	30144	0	30144000000	0	64	64000000	
36000	6	31936	0	31936000000	0	0	0	
37000	6	30912	0	30912000000	0	0	0	
38000	6	31936	0	31936000000	0	0	0	
39000	6	30912	0	30912000000	0	0	0	
40000	6	31424	0	31424000000	0	0	0	
41000	6	31872	0	31872000000	0	0	0	
42000	6	31552	0	31552000000	0	0	0	
43000	6	31936	0	31936000000	0	0	0	
44000	6	31488	0	31488000000	0	0	0	
45000	6	31936	0	31936000000	0	0	0	
46000	6	31360	0	31360000000	0	0	0	
47000	6	31872	0	31872000000	0	0	0	
48000	6	31552	0	31552000000	0	0	0	
49000	6	31936	0	31936000000	0	0	0	
50000	6	31488	256	31488000000	256000000	0	0	
51000	6	31936	0	31936000000	0	0	0	
52000	6	31488	0	31488000000	0	0	0	
53000	6	32000	0	32000000000	0	0	0	
54000	6	31424	0	31424000000	0	0	0	
55000	6	31744	0	31744000000	0	0	0	
56000	6	8128	0	8128000000	0	0	0	
57000	6	0	0	0	0	0	0	
58000	6	0	0	0	0	0	0	
59000	6	0	0	0	0	0	0	
60000	6	0	0	0	0	0	0	
