StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	22	16512	16256	16512000000	16256000000	0	0	
1000	22	28416	128	28416000000	128000000	0	0	
2000	22	31872	0	31872000000	0	0	0	
3000	22	31424	0	31424000000	0	0	0	
4000	22	31872	1024	31872000000	1024000000	0	0	
5000	22	31360	0	31360000000	0	0	0	
6000	22	32000	0	32000000000	0	0	0	
7000	22	26048	0	26048000000	0	0	0	
8000	22	0	0	0	0	0	0	
9000	22	0	0	0	0	0	0	
10000	22	0	0	0	0	0	0	
11000	22	0	0	0	0	0	0	
12000	22	0	0	0	0	0	0	
