OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	134492	164670	30178	11787	0	0	0	0	968832	0	32103916760	32103916760	0	0.000000	
layer0.attn.NeuPIMSAttend	164670	191928	27258	608	0	0	0	0	116736	0	4282632621	4282632621	0	0.000000	
