StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
12000	30	16512	16384	16512000000	16384000000	1024	1024000000	
13000	30	25792	0	25792000000	0	1024	1024000000	
14000	30	22720	0	22720000000	0	2048	2048000000	
15000	30	19136	0	19136000000	0	1024	1024000000	
16000	30	22144	1024	22144000000	1024000000	2112	2112000000	
17000	30	26368	0	26368000000	0	1088	1088000000	
18000	30	22528	0	22528000000	0	2176	2176000000	
19000	30	25856	0	25856000000	0	1152	1152000000	
20000	30	22400	0	22400000000	0	2176	2176000000	
21000	30	19008	0	19008000000	0	1024	1024000000	
22000	30	7040	0	7040000000	0	2048	2048000000	
23000	30	0	0	0	0	1024	1024000000	
24000	30	0	0	0	0	2048	2048000000	
25000	30	0	0	0	0	1024	1024000000	
26000	30	0	0	0	0	2176	2176000000	
27000	30	0	0	0	0	1152	1152000000	
28000	30	0	0	0	0	2240	2240000000	
29000	30	0	0	0	0	1088	1088000000	
30000	30	0	0	0	0	2048	2048000000	
31000	30	0	0	0	0	1024	1024000000	
32000	30	0	0	0	0	2048	2048000000	
33000	30	0	0	0	0	1024	1024000000	
34000	30	0	0	0	0	2048	2048000000	
35000	30	0	2624	0	2624000000	1088	1088000000	
36000	30	0	0	0	0	1984	1984000000	
37000	30	0	0	0	0	1280	1280000000	
38000	30	0	3584	0	3584000000	1792	1792000000	
39000	30	0	0	0	0	1536	1536000000	
40000	30	0	5760	0	5760000000	1536	1536000000	
41000	30	0	18048	0	18048000000	64	64000000	
42000	30	0	0	0	0	256	256000000	
43000	30	0	0	0	0	256	256000000	
44000	30	0	0	0	0	192	192000000	
45000	30	0	0	0	0	256	256000000	
46000	30	0	0	0	0	256	256000000	
47000	30	0	0	0	0	320	320000000	
48000	30	0	0	0	0	192	192000000	
49000	30	0	128	0	128000000	320	320000000	
50000	30	0	64	0	64000000	192	192000000	
51000	30	0	0	0	0	320	320000000	
52000	30	0	0	0	0	192	192000000	
53000	30	0	0	0	0	384	384000000	
54000	30	0	0	0	0	128	128000000	
55000	30	0	0	0	0	384	384000000	
56000	30	0	0	0	0	192	192000000	
57000	30	0	448	0	448000000	320	320000000	
58000	30	0	64	0	64000000	192	192000000	
59000	30	0	0	0	0	320	320000000	
60000	30	0	0	0	0	192	192000000	
61000	30	0	0	0	0	320	320000000	
62000	30	0	0	0	0	256	256000000	
63000	30	0	0	0	0	320	320000000	
64000	30	0	0	0	0	192	192000000	
65000	30	0	4160	0	4160000000	128	128000000	
