OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSAttend	112845	145610	32765	48	0	0	0	0	9216	0	281275751	281275751	0	0.000000	
layer0.attn.NeuPIMSLogitSoftmax	93368	112845	19477	12612	0	0	0	0	490240	0	25170200749	25170200749	0	0.000000	
