StartCycle	NumCalculations	
0	10688	
1001	9792	
2002	1376256	
3003	59392	
4004	0	
5005	0	
6006	0	
7007	219136	
8008	1968128	
9009	1972224	
10010	2050048	
11011	2050048	
12012	2050048	
13013	2050048	
14014	2050048	
15015	2050048	
16016	2050048	
17017	2050048	
18018	891344	
19019	4800	
20020	8400	
21021	0	
22022	0	
23023	0	
24024	8736	
25025	0	
26026	0	
27027	1370112	
28028	1213056	
29029	0	
30030	0	
31031	0	
32032	0	
33033	0	
34034	856064	
35035	2050048	
36036	2050048	
37037	2058624	
38038	2050048	
39039	2050048	
40040	2053504	
41041	2050048	
42042	2052864	
43043	2050048	
44044	184320	
45045	2816	
46046	0	
47047	2176	
48048	0	
49049	2816	
50050	0	
51051	11056	
52052	0	
53053	4096	
54054	0	
55055	0	
56056	3456	
57057	0	
58058	0	
59059	2816	
60060	0	
61061	38592	
62062	0	
63063	0	
64064	0	
65065	0	
66066	0	
67067	12608	
68068	3648	
69069	0	
70070	0	
71071	84288	
72072	127504	
73073	7712	
74074	16	
75075	48	
76076	16	
77077	48	
78078	32	
79079	32	
80080	32	
81081	16	
82082	0	
83083	0	
84084	0	
85085	0	
86086	48	
87087	16	
88088	64	
89089	0	
90090	64	
91091	16	
92092	240	
93093	0	
94094	32	
95095	0	
96096	672	
97097	32	
98098	32	
99099	32	
100100	32	
101101	0	
102102	0	
103103	0	
104104	0	
105105	0	
106106	0	
107107	0	
108108	0	
109109	32	
110110	32	
111111	32	
112112	32	
113113	32	
114114	32	
115115	32	
116116	1504	
117117	0	
118118	32	
119119	0	
120120	11552	
121121	0	
122122	0	
123123	0	
124124	1468416	
125125	206976	
126126	2007040	
127127	2051584	
128128	2051584	
129129	102912	
130130	672	
131131	2032	
132132	800	
133133	80	
134134	12272	
135135	13920	
136136	688128	
137137	419840	
138138	618496	
139139	4096	
140140	2000	
141141	368384	
142142	883024	
143143	5696	
144144	28672	
145145	1093632	
146146	1744896	
147147	296960	
148148	2066944	
149149	2109312	
150150	2171760	
151151	2057136	
152152	2050048	
153153	2050048	
154154	2050048	
155155	2050048	
156156	2050048	
157157	2050048	
158158	2050048	
159159	447712	
160160	1568	
161161	1280	
162162	739328	
163163	882688	
164164	722976	
165165	32	
166166	32	
167167	32	
168168	1718304	
169169	10272	
170170	32	
171171	288	
172172	651264	
173173	0	
174174	0	
175175	0	
176176	48	
177177	16	
178178	1400896	
179179	2050048	
180180	2050112	
181181	2050064	
182182	2050288	
183183	2050048	
184184	2050080	
185185	2050048	
186186	2051328	
187187	2050336	
188188	2050048	
189189	1425488	
190190	64	
191191	1168	
192192	2272	
193193	0	
194194	512	
195195	16880	
196196	2640	
197197	1074112	
198198	911360	
199199	2050048	
200200	612352	
201201	2050048	
202202	1867776	
203203	2050048	
204204	2002944	
205205	2050048	
206206	2050048	
207207	2050048	
208208	2050048	
209209	1998848	
210210	1271808	
211211	94208	
212212	1890304	
213213	2050048	
214214	2050048	
215215	825488	
216216	224	
217217	2080	
218218	1440	
219219	640	
220220	9136	
221221	9680	
222222	5840	
223223	0	
224224	759808	
225225	1148928	
226226	538624	
227227	0	
228228	552960	
229229	1954176	
230230	927744	
231231	288768	
232232	2053504	
233233	2050048	
234234	2052864	
235235	2050048	
236236	2050048	
237237	2052864	
238238	2050048	
239239	2052224	
240240	2050048	
241241	2052864	
242242	1388640	
243243	11360	
244244	3696	
245245	3968	
246246	128	
247247	0	
248248	0	
249249	1406336	
250250	0	
251251	832	
252252	1984	
253253	554640	
254254	36912	
255255	1175552	
256256	1495040	
257257	2050048	
258258	2050048	
259259	2050048	
260260	2066304	
261261	2050048	
262262	2050048	
263263	2055472	
264264	2177808	
265265	2136352	
266266	2050080	
267267	1884224	
268268	96	
269269	64	
270270	544	
271271	32	
272272	32	
273273	32	
274274	0	
275275	0	
276276	0	
277277	0	
278278	32	
279279	32	
280280	32	
281281	32	
282282	32	
283283	1888	
284284	1632	
285285	4304	
286286	16400	
287287	1126432	
288288	698368	
289289	640	
290290	32	
291291	32	
292292	933904	
293293	77872	
294294	22544	
295295	1181712	
296296	1665024	
297297	2050048	
298298	2050048	
299299	325632	
300300	1896448	
301301	0	
302302	0	
303303	526336	
304304	2050080	
305305	2050080	
306306	2050080	
307307	2050080	
308308	2050096	
309309	1865744	
310310	48	
311311	1488	
312312	32	
313313	0	
314314	11552	
315315	0	
316316	0	
317317	0	
318318	923648	
319319	1165104	
320320	1595872	
321321	2051440	
322322	2051584	
323323	393568	
324324	48	
325325	2544	
326326	1152	
327327	4800	
328328	9216	
329329	10720	
330330	1760	
331331	1169408	
332332	270336	
333333	110592	
334334	444544	
335335	640	
336336	50544	
337337	585728	
338338	0	
339339	552960	
340340	1075200	
341341	1230848	
342342	2066944	
343343	2086240	
344344	2171488	
345345	2078752	
346346	2050048	
347347	2050048	
348348	2050048	
349349	2050048	
350350	2050048	
351351	2050048	
352352	1890304	
353353	0	
354354	4096	
355355	0	
356356	0	
357357	32	
358358	32	
359359	32	
360360	32	
361361	32	
362362	32	
