StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	18	30720	17024	30720000000	17024000000	0	0	
1000	18	7616	15744	7616000000	15744000000	0	0	
2000	18	23168	0	23168000000	0	0	0	
3000	18	31424	0	31424000000	0	0	0	
4000	18	31808	0	31808000000	0	0	0	
5000	18	31232	3072	31232000000	3072000000	0	0	
6000	18	31936	0	31936000000	0	0	0	
7000	18	28096	0	28096000000	0	0	0	
8000	18	29888	0	29888000000	0	0	0	
9000	18	16384	0	16384000000	0	0	0	
10000	18	0	0	0	0	0	0	
11000	18	0	0	0	0	0	0	
12000	18	0	0	0	0	0	0	
13000	18	0	0	0	0	0	0	
14000	18	0	0	0	0	0	0	
15000	18	0	0	0	0	0	0	
16000	18	0	0	0	0	0	0	
17000	18	0	0	0	0	0	0	
18000	18	0	1024	0	1024000000	0	0	
