StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
385000	25	21504	15104	21504000000	15104000000	0	0	
386000	25	22720	1024	22720000000	1024000000	0	0	
387000	25	29696	0	29696000000	0	0	0	
388000	25	0	1024	0	1024000000	0	0	
389000	25	0	2048	0	2048000000	0	0	
390000	25	26624	0	26624000000	0	0	0	
391000	25	30464	21568	30464000000	21568000000	0	0	
392000	25	9216	11200	9216000000	11200000000	0	0	
393000	25	20096	0	20096000000	0	0	0	
394000	25	12608	32768	12608000000	32768000000	0	0	
395000	25	28032	0	28032000000	0	0	0	
396000	25	31680	0	31680000000	0	0	0	
397000	25	25984	0	25984000000	0	0	0	
398000	25	27840	0	27840000000	0	0	0	
399000	25	29568	0	29568000000	0	0	0	
400000	25	29568	0	29568000000	0	0	0	
401000	25	28480	0	28480000000	0	0	0	
402000	25	31872	3072	31872000000	3072000000	0	0	
403000	25	31488	0	31488000000	0	0	0	
404000	25	29824	0	29824000000	0	0	0	
405000	25	0	0	0	0	0	0	
406000	25	0	0	0	0	0	0	
407000	25	0	0	0	0	0	0	
408000	25	0	0	0	0	0	0	
409000	25	0	0	0	0	0	0	
410000	25	0	0	0	0	0	0	
411000	25	0	0	0	0	0	0	
412000	25	0	0	0	0	0	0	
413000	25	0	1024	0	1024000000	0	0	
414000	25	31168	20416	31168000000	20416000000	0	0	
415000	25	10368	12352	10368000000	12352000000	0	0	
416000	25	31232	0	31232000000	0	0	0	
417000	25	21120	0	21120000000	0	0	0	
418000	25	31872	0	31872000000	0	0	0	
419000	25	31424	0	31424000000	0	0	0	
420000	25	31808	0	31808000000	0	0	0	
421000	25	28608	0	28608000000	0	0	0	
422000	25	29888	0	29888000000	0	0	0	
423000	25	22144	3072	22144000000	3072000000	0	0	
424000	25	32000	0	32000000000	0	0	0	
425000	25	26048	0	26048000000	0	0	0	
426000	25	0	0	0	0	0	0	
427000	25	0	0	0	0	0	0	
428000	25	0	0	0	0	0	0	
429000	25	0	0	0	0	0	0	
430000	25	0	0	0	0	0	0	
431000	25	0	0	0	0	0	0	
432000	25	0	0	0	0	0	0	
433000	25	0	0	0	0	0	0	
434000	25	0	0	0	0	0	0	
435000	25	0	0	0	0	0	0	
436000	25	0	1024	0	1024000000	0	0	
437000	25	27712	64	27712000000	64000000	0	0	
438000	25	26496	15552	26496000000	15552000000	0	0	
439000	25	11328	17152	11328000000	17152000000	0	0	
