OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.rn	18452	24315	5863	1280	0	0	0	1069120	1064960	182350332594	181640798226	363991130820	0	0.000000	
layer0.attn.QKVgen	24315	43195	18880	11284	0	0	0	7355008	131328	389566101694	6955932203	396522033898	805306368	4.355902	
