OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSAttend	382135	420370	38235	0	0	0	0	0	0	0	0	0	0	-nan	
layer0.attn.NeuPIMSLogitSoftmax	374804	382135	7331	6556	0	0	0	0	150208	0	20489428454	20489428454	0	0.000000	
