StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
364000	8	4032	1024	4032000000	1024000000	0	0	
365000	8	25600	0	25600000000	0	1152	1152000000	
366000	8	25792	1024	25792000000	1024000000	768	768000000	
367000	8	25728	1024	25728000000	1024000000	1152	1152000000	
368000	8	29824	1152	29824000000	1152000000	384	384000000	
369000	8	28352	1920	28352000000	1920000000	0	0	
370000	8	0	2112	0	2112000000	64	64000000	
371000	8	0	0	0	0	384	384000000	
372000	8	0	0	0	0	192	192000000	
373000	8	1600	1024	1600000000	1024000000	384	384000000	
374000	8	26624	0	26624000000	0	256	256000000	
375000	8	23488	4352	23488000000	4352000000	320	320000000	
376000	8	27136	0	27136000000	0	192	192000000	
377000	8	23424	0	23424000000	0	384	384000000	
378000	8	21824	16384	21824000000	16384000000	256	256000000	
379000	8	6976	16128	6976000000	16128000000	192	192000000	
380000	8	0	28160	0	28160000000	64	64000000	
381000	8	10304	512	10304000000	512000000	256	256000000	
382000	8	16832	0	16832000000	0	192	192000000	
383000	8	20672	0	20672000000	0	384	384000000	
384000	8	17920	8448	17920000000	8448000000	128	128000000	
385000	8	0	32768	0	32768000000	192	192000000	
386000	8	0	0	0	0	256	256000000	
387000	8	0	0	0	0	320	320000000	
388000	8	0	0	0	0	192	192000000	
389000	8	0	0	0	0	384	384000000	
390000	8	0	0	0	0	256	256000000	
391000	8	0	0	0	0	320	320000000	
392000	8	0	0	0	0	256	256000000	
393000	8	0	0	0	0	320	320000000	
394000	8	0	0	0	0	320	320000000	
395000	8	0	0	0	0	256	256000000	
396000	8	0	0	0	0	320	320000000	
397000	8	64	19840	64000000	19840000000	256	256000000	
398000	8	16448	4480	16448000000	4480000000	256	256000000	
399000	8	25664	0	25664000000	0	256	256000000	
400000	8	24832	0	24832000000	0	320	320000000	
401000	8	25856	0	25856000000	0	256	256000000	
402000	8	24704	0	24704000000	0	320	320000000	
403000	8	18880	0	18880000000	0	256	256000000	
404000	8	23424	0	23424000000	0	384	384000000	
405000	8	26560	0	26560000000	0	192	192000000	
406000	8	20928	0	20928000000	0	384	384000000	
407000	8	26496	0	26496000000	0	256	256000000	
408000	8	31104	0	31104000000	0	64	64000000	
409000	8	31040	0	31040000000	0	0	0	
410000	8	31872	0	31872000000	0	0	0	
411000	8	30848	0	30848000000	0	0	0	
412000	8	31936	0	31936000000	0	0	0	
413000	8	31488	0	31488000000	0	0	0	
414000	8	31936	3072	31936000000	3072000000	0	0	
415000	8	31360	0	31360000000	0	0	0	
416000	8	32000	0	32000000000	0	0	0	
417000	8	31488	0	31488000000	0	0	0	
418000	8	31936	0	31936000000	0	0	0	
419000	8	9024	0	9024000000	0	0	0	
420000	8	0	0	0	0	0	0	
421000	8	0	0	0	0	0	0	
422000	8	0	0	0	0	0	0	
423000	8	0	0	0	0	0	0	
424000	8	0	0	0	0	0	0	
425000	8	0	0	0	0	0	0	
426000	8	0	0	0	0	0	0	
427000	8	0	0	0	0	0	0	
428000	8	0	0	0	0	0	0	
429000	8	0	0	0	0	0	0	
430000	8	0	0	0	0	0	0	
431000	8	0	0	0	0	0	0	
432000	8	0	0	0	0	0	0	
433000	8	0	0	0	0	0	0	
434000	8	0	0	0	0	0	0	
435000	8	2624	1024	2624000000	1024000000	0	0	
436000	8	25984	20992	25984000000	20992000000	0	0	
437000	8	8192	11776	8192000000	11776000000	0	0	
438000	8	31296	0	31296000000	0	0	0	
439000	8	31808	0	31808000000	0	0	0	
440000	8	31360	0	31360000000	0	0	0	
441000	8	31872	0	31872000000	0	0	0	
442000	8	26048	0	26048000000	0	0	0	
443000	8	31872	0	31872000000	0	0	0	
444000	8	31424	0	31424000000	0	0	0	
445000	8	31936	0	31936000000	0	0	0	
446000	8	31360	0	31360000000	0	0	0	
447000	8	31936	0	31936000000	0	0	0	
448000	8	31488	0	31488000000	0	0	0	
449000	8	31936	0	31936000000	0	0	0	
450000	8	31424	0	31424000000	0	0	0	
451000	8	31936	3072	31936000000	3072000000	0	0	
452000	8	31488	0	31488000000	0	0	0	
453000	8	31808	0	31808000000	0	0	0	
454000	8	31424	0	31424000000	0	0	0	
455000	8	20608	0	20608000000	0	0	0	
456000	8	0	0	0	0	0	0	
457000	8	0	0	0	0	0	0	
458000	8	0	0	0	0	0	0	
459000	8	0	0	0	0	0	0	
460000	8	0	0	0	0	0	0	
461000	8	0	0	0	0	0	0	
462000	8	0	0	0	0	0	0	
463000	8	0	0	0	0	0	0	
464000	8	0	0	0	0	0	0	
465000	8	0	0	0	0	0	0	
466000	8	0	0	0	0	0	0	
467000	8	0	0	0	0	0	0	
468000	8	0	1024	0	1024000000	0	0	
469000	8	22784	0	22784000000	0	0	0	
470000	8	31936	0	31936000000	0	0	0	
471000	8	31424	16384	31424000000	16384000000	0	0	
472000	8	31808	23616	31808000000	23616000000	0	0	
473000	8	13120	25280	13120000000	25280000000	0	0	
474000	8	0	256	0	256000000	0	0	
