OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.rn	0	3373	3373	1280	0	0	0	2121792	2113536	629051882597	626604209902	1255656092499	0	0.000000	
layer0.attn.QKVgen	3373	34258	30885	21266	0	0	0	14709376	131328	476262781285	4252161243	480514942528	1610612736	4.622590	
