StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
232000	31	18048	1024	18048000000	1024000000	768	768000000	
233000	31	24832	0	24832000000	0	1536	1536000000	
234000	31	24192	2048	24192000000	2048000000	1152	1152000000	
235000	31	25728	128	25728000000	128000000	1152	1152000000	
236000	31	25152	0	25152000000	0	1152	1152000000	
237000	31	21312	64	21312000000	64000000	1152	1152000000	
238000	31	0	0	0	0	1152	1152000000	
239000	31	0	64	0	64000000	1152	1152000000	
240000	31	0	0	0	0	1152	1152000000	
241000	31	0	2816	0	2816000000	1152	1152000000	
242000	31	12032	64	12032000000	64000000	1152	1152000000	
243000	31	30720	0	30720000000	0	0	0	
244000	31	31808	4096	31808000000	4096000000	0	0	
245000	31	30848	22784	30848000000	22784000000	0	0	
246000	31	25664	27520	25664000000	27520000000	0	0	
247000	31	0	6400	0	6400000000	0	0	
248000	31	0	64	0	64000000	0	0	
249000	31	0	0	0	0	0	0	
250000	31	18880	14848	18880000000	14848000000	0	0	
251000	31	23232	20736	23232000000	20736000000	128	128000000	
252000	31	16960	8960	16960000000	8960000000	320	320000000	
253000	31	6720	35840	6720000000	35840000000	128	128000000	
254000	31	12928	0	12928000000	0	256	256000000	
255000	31	11584	0	11584000000	0	192	192000000	
256000	31	22528	0	22528000000	0	320	320000000	
257000	31	27328	0	27328000000	0	192	192000000	
258000	31	22912	0	22912000000	0	384	384000000	
259000	31	21440	0	21440000000	0	128	128000000	
260000	31	23296	0	23296000000	0	384	384000000	
261000	31	26624	0	26624000000	0	192	192000000	
262000	31	19904	0	19904000000	0	384	384000000	
263000	31	27520	0	27520000000	0	128	128000000	
264000	31	24448	0	24448000000	0	384	384000000	
265000	31	27328	0	27328000000	0	128	128000000	
266000	31	23296	0	23296000000	0	384	384000000	
267000	31	25152	0	25152000000	0	256	256000000	
268000	31	23488	0	23488000000	0	384	384000000	
269000	31	23936	0	23936000000	0	192	192000000	
