StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
198000	2	19264	0	19264000000	0	512	512000000	
199000	2	25344	0	25344000000	0	1024	1024000000	
200000	2	25344	128	25344000000	128000000	768	768000000	
201000	2	24832	64	24832000000	64000000	1024	1024000000	
202000	2	28288	1344	28288000000	1344000000	320	320000000	
203000	2	24960	0	24960000000	0	320	320000000	
204000	2	27072	0	27072000000	0	192	192000000	
205000	2	24832	0	24832000000	0	320	320000000	
206000	2	29120	0	29120000000	0	128	128000000	
207000	2	31424	0	31424000000	0	0	0	
208000	2	3712	0	3712000000	0	0	0	
209000	2	28608	0	28608000000	0	0	0	
210000	2	31424	14848	31424000000	14848000000	0	0	
211000	2	10496	17920	10496000000	17920000000	0	0	
212000	2	17216	18944	17216000000	18944000000	0	0	
213000	2	13376	13824	13376000000	13824000000	0	0	
214000	2	26496	0	26496000000	0	0	0	
215000	2	32000	0	32000000000	0	0	0	
216000	2	30976	0	30976000000	0	0	0	
217000	2	32000	0	32000000000	0	0	0	
218000	2	16512	0	16512000000	0	0	0	
219000	2	31104	0	31104000000	0	0	0	
220000	2	31424	0	31424000000	0	0	0	
221000	2	31936	0	31936000000	0	0	0	
222000	2	28992	0	28992000000	0	0	0	
223000	2	31168	0	31168000000	0	0	0	
224000	2	31104	0	31104000000	0	0	0	
225000	2	31872	0	31872000000	0	0	0	
226000	2	31360	0	31360000000	0	0	0	
227000	2	31872	0	31872000000	0	0	0	
228000	2	31360	0	31360000000	0	0	0	
229000	2	31936	0	31936000000	0	0	0	
230000	2	31296	0	31296000000	0	0	0	
231000	2	31872	0	31872000000	0	0	0	
232000	2	31488	0	31488000000	0	0	0	
233000	2	31936	0	31936000000	0	0	0	
234000	2	31488	0	31488000000	0	0	0	
235000	2	31424	0	31424000000	0	0	0	
236000	2	31872	0	31872000000	0	0	0	
237000	2	31488	0	31488000000	0	0	0	
238000	2	31936	0	31936000000	0	0	0	
239000	2	31552	0	31552000000	0	0	0	
240000	2	31936	0	31936000000	0	0	0	
241000	2	31424	0	31424000000	0	0	0	
242000	2	31936	0	31936000000	0	0	0	
243000	2	31488	0	31488000000	0	0	0	
244000	2	31872	512	31872000000	512000000	0	0	
245000	2	31424	0	31424000000	0	0	0	
246000	2	32000	0	32000000000	0	0	0	
247000	2	30016	0	30016000000	0	0	0	
248000	2	28480	0	28480000000	0	0	0	
249000	2	0	0	0	0	0	0	
250000	2	0	0	0	0	0	0	
251000	2	0	0	0	0	0	0	
252000	2	0	0	0	0	0	0	
253000	2	0	0	0	0	0	0	
254000	2	28800	8192	28800000000	8192000000	0	0	
255000	2	27456	0	27456000000	0	0	0	
256000	2	31872	0	31872000000	0	0	0	
257000	2	31360	0	31360000000	0	0	0	
258000	2	31936	0	31936000000	0	0	0	
259000	2	31360	0	31360000000	0	0	0	
260000	2	32000	0	32000000000	0	0	0	
261000	2	31424	0	31424000000	0	0	0	
262000	2	28224	0	28224000000	0	0	0	
