OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	193842	197432	3590	1134	0	0	0	0	30976	0	8628412256	8628412256	0	0.000000	
layer0.attn.NeuPIMSAttend	197432	201275	3843	0	0	0	0	0	0	0	0	0	0	-nan	
