OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.rn	311162	313598	2436	640	0	0	0	1065024	1056768	437201970443	433812807881	871014778325	0	0.000000	
layer0.ffn.swish	337573	338220	647	128	0	0	0	532480	532480	822998454404	822998454404	1645996908809	0	0.000000	
layer0.attn.proj	301622	308848	7226	4671	0	0	0	4334144	32832	599798505397	4543592582	604342097979	268435456	3.507600	
layer0.ffn.fc1	313598	337573	23975	15110	0	0	0	17860928	32832	744981355578	1369426485	746350782064	1073741824	4.337260	
layer0.ffn.res	359638	362234	2596	128	0	0	0	2113536	1056768	814151001540	407075500770	1221226502311	0	0.000000	
layer0.ffn.fc2	338220	359638	21418	12159	0	0	0	17335616	32832	809394714725	1532916238	810927630964	1073741824	5.389917	
layer0.attn.res	308848	311162	2314	128	0	0	0	2113536	1056768	913369057908	456684528954	1370053586862	0	0.000000	
