StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
54000	14	18688	0	18688000000	0	384	384000000	
55000	14	25856	128	25856000000	128000000	1152	1152000000	
56000	14	30080	1024	30080000000	1024000000	384	384000000	
57000	14	31936	1856	31936000000	1856000000	0	0	
58000	14	27072	192	27072000000	192000000	128	128000000	
59000	14	512	0	512000000	0	384	384000000	
60000	14	3072	0	3072000000	0	192	192000000	
61000	14	22528	0	22528000000	0	384	384000000	
62000	14	26752	4864	26752000000	4864000000	192	192000000	
63000	14	14208	17344	14208000000	17344000000	320	320000000	
64000	14	0	10560	0	10560000000	128	128000000	
65000	14	20288	512	20288000000	512000000	320	320000000	
66000	14	12736	19968	12736000000	19968000000	192	192000000	
67000	14	9408	12288	9408000000	12288000000	256	256000000	
68000	14	24576	0	24576000000	0	192	192000000	
69000	14	20096	0	20096000000	0	384	384000000	
70000	14	17984	0	17984000000	0	192	192000000	
71000	14	23808	0	23808000000	0	320	320000000	
72000	14	26688	0	26688000000	0	256	256000000	
73000	14	23744	0	23744000000	0	384	384000000	
74000	14	26112	0	26112000000	0	192	192000000	
75000	14	24320	0	24320000000	0	384	384000000	
76000	14	26304	0	26304000000	0	192	192000000	
77000	14	30144	0	30144000000	0	128	128000000	
78000	14	30912	0	30912000000	0	0	0	
79000	14	30912	0	30912000000	0	0	0	
80000	14	32000	0	32000000000	0	0	0	
81000	14	31488	0	31488000000	0	0	0	
82000	14	31872	0	31872000000	0	0	0	
83000	14	31424	0	31424000000	0	0	0	
84000	14	31808	1024	31808000000	1024000000	0	0	
85000	14	31488	0	31488000000	0	0	0	
86000	14	31872	0	31872000000	0	0	0	
87000	14	20096	0	20096000000	0	0	0	
88000	14	0	0	0	0	0	0	
89000	14	0	0	0	0	0	0	
90000	14	0	0	0	0	0	0	
91000	14	0	0	0	0	0	0	
92000	14	16384	16384	16384000000	16384000000	0	0	
93000	14	19456	0	19456000000	0	0	0	
94000	14	31872	0	31872000000	0	0	0	
95000	14	31360	0	31360000000	0	0	0	
96000	14	31680	0	31680000000	0	0	0	
97000	14	31360	0	31360000000	0	0	0	
98000	14	31936	0	31936000000	0	0	0	
99000	14	31296	0	31296000000	0	0	0	
100000	14	31872	0	31872000000	0	0	0	
101000	14	31424	0	31424000000	0	0	0	
102000	14	31616	0	31616000000	0	0	0	
103000	14	29376	0	29376000000	0	0	0	
104000	14	31680	0	31680000000	0	0	0	
105000	14	31360	0	31360000000	0	0	0	
106000	14	31936	1024	31936000000	1024000000	0	0	
107000	14	31424	0	31424000000	0	0	0	
108000	14	31872	0	31872000000	0	0	0	
109000	14	31552	0	31552000000	0	0	0	
110000	14	17600	0	17600000000	0	0	0	
111000	14	0	0	0	0	0	0	
112000	14	0	0	0	0	0	0	
113000	14	0	0	0	0	0	0	
114000	14	10304	0	10304000000	0	0	0	
115000	14	31424	5120	31424000000	5120000000	0	0	
116000	14	24384	27648	24384000000	27648000000	0	0	
117000	14	16384	256	16384000000	256000000	0	0	
118000	14	16064	11968	16064000000	11968000000	0	0	
119000	14	10240	20544	10240000000	20544000000	0	0	
120000	14	22336	0	22336000000	0	0	0	
121000	14	28096	0	28096000000	0	0	0	
122000	14	31424	0	31424000000	0	0	0	
123000	14	28736	0	28736000000	0	0	0	
124000	14	31296	0	31296000000	0	0	0	
125000	14	31552	0	31552000000	0	0	0	
126000	14	31488	0	31488000000	0	0	0	
127000	14	31680	0	31680000000	0	0	0	
128000	14	28608	0	28608000000	0	0	0	
129000	14	31808	0	31808000000	0	0	0	
130000	14	31360	0	31360000000	0	0	0	
131000	14	31872	1024	31872000000	1024000000	0	0	
132000	14	31488	0	31488000000	0	0	0	
133000	14	24064	0	24064000000	0	0	0	
134000	14	0	0	0	0	0	0	
135000	14	0	0	0	0	0	0	
136000	14	0	0	0	0	0	0	
137000	14	0	0	0	0	0	0	
138000	14	0	0	0	0	0	0	
139000	14	0	0	0	0	0	0	
