OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	54182	58114	3932	3376	0	0	0	0	74560	0	18962360122	18962360122	0	0.000000	
layer0.attn.NeuPIMSAttend	58114	81357	23243	0	0	0	0	0	0	0	0	0	0	-nan	
