StartCycle	NumCalculations	
0	975360	
1001	1052672	
2002	0	
3003	0	
4004	2019328	
5005	2050048	
6006	2050048	
7007	2050048	
8008	1102336	
9009	1665024	
10010	258048	
11011	280576	
12012	1222656	
13013	0	
14014	0	
15015	0	
16016	1275904	
17017	2050048	
18018	2050048	
19019	2050048	
20020	1524176	
21021	0	
22022	32	
23023	32	
24024	32	
25025	0	
26026	32	
27027	0	
28028	32	
29029	32	
30030	32	
31031	0	
32032	762656	
33033	706560	
34034	1460224	
35035	2052864	
36036	183024	
37037	8848	
38038	673792	
39039	663552	
40040	552960	
41041	1339392	
42042	0	
43043	0	
44044	0	
45045	0	
46046	0	
47047	0	
48048	1153024	
49049	2050048	
50050	2050048	
51051	2050048	
52052	2050048	
53053	1892976	
54054	346576	
55055	1136640	
56056	1824800	
57057	278528	
58058	479264	
59059	73728	
60060	32	
61061	0	
62062	798752	
63063	1196032	
64064	1867808	
65065	159744	
66066	1832976	
67067	2050064	
68068	1093648	
69069	16	
70070	487440	
71071	2052112	
72072	1358336	
73073	1262080	
74074	569344	
75075	0	
76076	1828864	
77077	61440	
78078	0	
79079	1667072	
80080	2050048	
81081	2050048	
82082	2050048	
83083	1710080	
84084	1042432	
85085	1556480	
86086	2007040	
87087	684864	
88088	891072	
89089	772096	
90090	0	
91091	1273856	
92092	0	
93093	0	
94094	0	
95095	824096	
96096	585392	
97097	32	
98098	1175568	
99099	2050064	
100100	2050080	
101101	2050048	
102102	2050080	
103103	1794080	
104104	544	
105105	503808	
106106	1488928	
107107	0	
108108	800	
109109	0	
110110	0	
111111	116736	
112112	1153024	
113113	1175552	
114114	2050048	
115115	2050048	
116116	2050048	
117117	2050048	
118118	1794048	
119119	445440	
120120	993280	
121121	0	
122122	0	
123123	1908736	
124124	2050048	
125125	2050048	
126126	2050048	
127127	2050048	
128128	1380352	
129129	1236992	
130130	1727840	
131131	1609120	
132132	1472	
133133	745408	
134134	1640448	
135135	0	
136136	1175552	
137137	0	
138138	0	
139139	0	
140140	0	
141141	0	
142142	716800	
143143	880640	
144144	2050048	
145145	2050048	
146146	2050048	
147147	2050048	
148148	2052528	
149149	394368	
150150	825344	
151151	32	
152152	0	
153153	16	
154154	16	
155155	458752	
156156	94240	
157157	0	
158158	432160	
159159	2050048	
160160	2050080	
161161	2050048	
162162	2050080	
163163	2050048	
164164	1568800	
165165	512	
166166	2080	
167167	1468416	
168168	1247232	
169169	1632432	
170170	613200	
171171	1415168	
172172	0	
173173	696320	
174174	2050048	
175175	2050048	
176176	514048	
177177	2050048	
178178	2050048	
179179	2050048	
180180	1024512	
181181	1927168	
182182	315392	
183183	1472512	
184184	2050048	
185185	2050048	
186186	122880	
187187	1792000	
188188	2050048	
189189	2050048	
190190	817664	
