OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	38239	72955	34716	21012	0	0	0	14709376	131328	423705956907	3782924300	427488881207	1610612736	4.678469	
layer0.attn.rn	34258	38239	3981	1280	0	0	0	2121792	2113536	532979653353	530905802562	1063885455915	0	0.000000	
