StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
12000	0	16512	13376	16512000000	13376000000	1024	1024000000	
13000	0	19328	3008	19328000000	3008000000	512	512000000	
14000	0	22784	0	22784000000	0	2048	2048000000	
15000	0	26176	0	26176000000	0	1024	1024000000	
16000	0	22592	1024	22592000000	1024000000	2112	2112000000	
17000	0	26944	0	26944000000	0	1088	1088000000	
18000	0	22528	0	22528000000	0	2176	2176000000	
19000	0	24384	0	24384000000	0	1152	1152000000	
20000	0	22400	0	22400000000	0	2176	2176000000	
21000	0	13696	0	13696000000	0	1024	1024000000	
22000	0	12160	0	12160000000	0	2048	2048000000	
23000	0	0	0	0	0	1024	1024000000	
24000	0	0	0	0	0	2048	2048000000	
25000	0	0	0	0	0	1024	1024000000	
26000	0	0	0	0	0	2176	2176000000	
27000	0	0	0	0	0	1152	1152000000	
28000	0	0	0	0	0	2240	2240000000	
29000	0	0	0	0	0	1088	1088000000	
30000	0	0	0	0	0	2048	2048000000	
31000	0	0	0	0	0	1024	1024000000	
32000	0	0	0	0	0	2048	2048000000	
33000	0	0	0	0	0	960	960000000	
34000	0	0	0	0	0	2112	2112000000	
35000	0	0	0	0	0	1088	1088000000	
36000	0	0	0	0	0	1984	1984000000	
37000	0	0	0	0	0	1344	1344000000	
38000	0	0	0	0	0	1728	1728000000	
39000	0	0	0	0	0	1536	1536000000	
40000	0	0	0	0	0	1536	1536000000	
41000	0	0	0	0	0	1536	1536000000	
42000	0	0	0	0	0	1536	1536000000	
43000	0	0	0	0	0	1536	1536000000	
44000	0	0	0	0	0	1536	1536000000	
45000	0	0	0	0	0	1664	1664000000	
46000	0	0	0	0	0	1408	1408000000	
47000	0	0	0	0	0	1856	1856000000	
48000	0	0	0	0	0	1216	1216000000	
49000	0	0	0	0	0	2048	2048000000	
50000	0	0	0	0	0	1024	1024000000	
51000	0	0	0	0	0	1856	1856000000	
52000	0	0	0	0	0	1216	1216000000	
53000	0	0	0	0	0	2048	2048000000	
54000	0	0	0	0	0	1024	1024000000	
55000	0	0	1920	0	1920000000	2176	2176000000	
56000	0	0	0	0	0	1088	1088000000	
57000	0	0	0	0	0	2240	2240000000	
58000	0	0	0	0	0	1088	1088000000	
59000	0	0	0	0	0	2112	2112000000	
60000	0	0	0	0	0	1024	1024000000	
61000	0	0	7488	0	7488000000	1536	1536000000	
62000	0	0	0	0	0	0	0	
63000	0	0	0	0	0	0	0	
64000	0	0	0	0	0	0	0	
65000	0	0	0	0	0	0	0	
66000	0	0	0	0	0	0	0	
67000	0	0	3584	0	3584000000	0	0	
68000	0	0	5504	0	5504000000	0	0	
69000	0	0	0	0	0	0	0	
70000	0	0	0	0	0	0	0	
71000	0	0	9792	0	9792000000	0	0	
72000	0	0	0	0	0	0	0	
73000	0	0	0	0	0	0	0	
74000	0	0	0	0	0	0	0	
75000	0	0	512	0	512000000	0	0	
76000	0	0	512	0	512000000	0	0	
77000	0	0	0	0	0	0	0	
78000	0	0	0	0	0	0	0	
79000	0	0	0	0	0	0	0	
80000	0	0	0	0	0	0	0	
81000	0	0	43584	0	43584000000	0	0	
82000	0	0	10048	0	10048000000	64	64000000	
83000	0	0	0	0	0	192	192000000	
84000	0	0	0	0	0	256	256000000	
85000	0	0	0	0	0	256	256000000	
86000	0	0	0	0	0	320	320000000	
87000	0	0	0	0	0	192	192000000	
88000	0	0	0	0	0	320	320000000	
89000	0	0	0	0	0	192	192000000	
90000	0	0	0	0	0	320	320000000	
91000	0	0	0	0	0	192	192000000	
92000	0	0	0	0	0	384	384000000	
93000	0	0	0	0	0	128	128000000	
94000	0	0	0	0	0	384	384000000	
95000	0	0	0	0	0	192	192000000	
96000	0	0	0	0	0	320	320000000	
97000	0	0	0	0	0	192	192000000	
98000	0	0	0	0	0	320	320000000	
99000	0	0	0	0	0	192	192000000	
100000	0	0	0	0	0	320	320000000	
101000	0	0	0	0	0	256	256000000	
102000	0	0	0	0	0	320	320000000	
103000	0	0	0	0	0	192	192000000	
104000	0	0	0	0	0	320	320000000	
105000	0	0	0	0	0	192	192000000	
106000	0	0	128	0	128000000	384	384000000	
107000	0	0	0	0	0	128	128000000	
108000	0	0	0	0	0	384	384000000	
109000	0	0	0	0	0	192	192000000	
110000	0	0	64	0	64000000	320	320000000	
111000	0	0	64	0	64000000	192	192000000	
112000	0	0	0	0	0	320	320000000	
113000	0	0	0	0	0	192	192000000	
114000	0	0	0	0	0	320	320000000	
115000	0	0	0	0	0	192	192000000	
116000	0	0	0	0	0	320	320000000	
117000	0	0	0	0	0	256	256000000	
118000	0	0	0	0	0	256	256000000	
119000	0	0	64	0	64000000	256	256000000	
120000	0	0	64	0	64000000	256	256000000	
121000	0	0	384	0	384000000	256	256000000	
122000	0	0	0	0	0	0	0	
123000	0	0	64	0	64000000	0	0	
124000	0	0	64	0	64000000	0	0	
125000	0	0	768	0	768000000	0	0	
126000	0	0	0	0	0	0	0	
127000	0	0	0	0	0	0	0	
128000	0	0	0	0	0	0	0	
129000	0	0	0	0	0	0	0	
130000	0	0	0	0	0	0	0	
131000	0	0	64	0	64000000	0	0	
132000	0	0	64	0	64000000	0	0	
133000	0	0	3712	0	3712000000	0	0	
134000	0	0	7296	0	7296000000	0	0	
