StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
428000	3	4800	3328	4800000000	3328000000	0	0	
429000	3	31680	1024	31680000000	1024000000	0	0	
430000	3	31296	0	31296000000	0	0	0	
431000	3	1856	0	1856000000	0	0	0	
432000	3	30272	10752	30272000000	10752000000	0	0	
433000	3	19008	21888	19008000000	21888000000	0	0	
434000	3	19840	128	19840000000	128000000	0	0	
435000	3	31552	0	31552000000	0	0	0	
436000	3	25728	0	25728000000	0	0	0	
437000	3	28992	0	28992000000	0	0	0	
438000	3	27968	0	27968000000	0	0	0	
439000	3	31872	1024	31872000000	1024000000	0	0	
440000	3	31424	0	31424000000	0	0	0	
441000	3	31936	0	31936000000	0	0	0	
442000	3	31360	0	31360000000	0	0	0	
443000	3	17856	0	17856000000	0	0	0	
444000	3	0	0	0	0	0	0	
445000	3	0	0	0	0	0	0	
446000	3	0	0	0	0	0	0	
447000	3	0	0	0	0	0	0	
448000	3	8704	4864	8704000000	4864000000	0	0	
449000	3	27008	11520	27008000000	11520000000	0	0	
450000	3	22336	0	22336000000	0	0	0	
451000	3	31744	0	31744000000	0	0	0	
452000	3	26816	0	26816000000	0	0	0	
453000	3	31936	1024	31936000000	1024000000	0	0	
454000	3	31424	0	31424000000	0	0	0	
455000	3	31872	0	31872000000	0	0	0	
456000	3	31360	0	31360000000	0	0	0	
457000	3	31936	0	31936000000	0	0	0	
458000	3	19776	0	19776000000	0	0	0	
459000	3	0	0	0	0	0	0	
460000	3	0	0	0	0	0	0	
461000	3	0	0	0	0	0	0	
462000	3	28416	12288	28416000000	12288000000	0	0	
463000	3	4352	4096	4352000000	4096000000	0	0	
