StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
126000	2	15616	1856	15616000000	1856000000	0	0	
127000	2	23360	1024	23360000000	1024000000	2048	2048000000	
128000	2	26240	0	26240000000	0	1024	1024000000	
129000	2	4416	0	4416000000	0	2048	2048000000	
130000	2	16384	4480	16384000000	4480000000	1024	1024000000	
131000	2	16384	3584	16384000000	3584000000	2048	2048000000	
132000	2	0	0	0	0	1024	1024000000	
133000	2	0	0	0	0	2112	2112000000	
134000	2	0	0	0	0	1088	1088000000	
135000	2	0	0	0	0	2240	2240000000	
136000	2	11904	13568	11904000000	13568000000	1088	1088000000	
137000	2	4864	11136	4864000000	11136000000	832	832000000	
138000	2	25472	0	25472000000	0	1344	1344000000	
139000	2	22144	0	22144000000	0	2048	2048000000	
140000	2	26560	0	26560000000	0	1024	1024000000	
141000	2	22656	0	22656000000	0	2048	2048000000	
142000	2	27008	1024	27008000000	1024000000	1024	1024000000	
143000	2	22528	0	22528000000	0	2112	2112000000	
144000	2	26816	0	26816000000	0	1152	1152000000	
145000	2	22464	0	22464000000	0	2176	2176000000	
146000	2	24000	0	24000000000	0	1088	1088000000	
147000	2	22464	512	22464000000	512000000	2176	2176000000	
148000	2	26176	0	26176000000	0	1024	1024000000	
149000	2	9984	0	9984000000	0	512	512000000	
150000	2	0	0	0	0	0	0	
151000	2	0	0	0	0	0	0	
152000	2	0	0	0	0	0	0	
153000	2	0	0	0	0	0	0	
154000	2	3008	0	3008000000	0	0	0	
155000	2	17536	16384	17536000000	16384000000	0	0	
156000	2	29824	0	29824000000	0	0	0	
157000	2	30656	0	30656000000	0	0	0	
158000	2	30784	3776	30784000000	3776000000	0	0	
159000	2	31552	6912	31552000000	6912000000	0	0	
160000	2	31936	1024	31936000000	1024000000	0	0	
161000	2	31424	0	31424000000	0	0	0	
162000	2	31872	0	31872000000	0	0	0	
163000	2	26112	0	26112000000	0	0	0	
164000	2	25664	0	25664000000	0	0	0	
165000	2	4544	7616	4544000000	7616000000	0	0	
166000	2	0	0	0	0	0	0	
167000	2	0	0	0	0	0	0	
168000	2	0	0	0	0	0	0	
169000	2	0	11712	0	11712000000	0	0	
170000	2	0	0	0	0	384	384000000	
171000	2	0	0	0	0	128	128000000	
172000	2	4672	0	4672000000	0	384	384000000	
173000	2	22400	512	22400000000	512000000	192	192000000	
174000	2	4864	0	4864000000	0	320	320000000	
175000	2	1280	15872	1280000000	15872000000	192	192000000	
176000	2	16000	16256	16000000000	16256000000	256	256000000	
177000	2	19200	128	19200000000	128000000	128	128000000	
178000	2	24448	0	24448000000	0	320	320000000	
179000	2	22720	0	22720000000	0	128	128000000	
180000	2	24640	1024	24640000000	1024000000	320	320000000	
181000	2	28224	0	28224000000	0	192	192000000	
182000	2	23616	0	23616000000	0	320	320000000	
183000	2	27200	0	27200000000	0	192	192000000	
184000	2	24512	0	24512000000	0	320	320000000	
185000	2	12800	0	12800000000	0	192	192000000	
186000	2	64	0	64000000	0	320	320000000	
187000	2	5632	0	5632000000	0	192	192000000	
188000	2	0	0	0	0	384	384000000	
189000	2	0	0	0	0	192	192000000	
190000	2	0	0	0	0	320	320000000	
191000	2	0	0	0	0	192	192000000	
192000	2	0	0	0	0	320	320000000	
193000	2	0	0	0	0	192	192000000	
194000	2	0	0	0	0	64	64000000	
195000	2	0	0	0	0	0	0	
196000	2	0	0	0	0	0	0	
197000	2	0	64	0	64000000	0	0	
198000	2	0	0	0	0	0	0	
199000	2	0	0	0	0	0	0	
200000	2	0	0	0	0	0	0	
201000	2	0	512	0	512000000	0	0	
202000	2	0	0	0	0	0	0	
203000	2	0	64	0	64000000	0	0	
204000	2	0	0	0	0	0	0	
205000	2	0	0	0	0	0	0	
206000	2	0	1408	0	1408000000	0	0	
