OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	1065	29220	28155	22457	0	0	0	25743680	8256	914355531877	293233883	914648765760	402653184	1.094358	
layer0.attn.rn	0	1065	1065	160	0	0	0	542784	526336	509656338028	494212206572	1003868544600	0	0.000000	
