OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	187	8546	8359	5515	0	0	0	6436160	8256	769967699485	987677951	770955377437	100663296	1.114053	
layer0.attn.rn	0	187	187	160	0	0	0	137280	133120	734117647058	711871657754	1445989304812	0	0.000000	
