StartCycle	NumCalculations	
0	259072	
1001	1476608	
2002	552960	
3003	0	
4004	0	
5005	51200	
6006	1284096	
7007	0	
8008	1140736	
9009	133120	
10010	452608	
11011	1558528	
12012	1167360	
13013	2050048	
14014	2050048	
15015	2050048	
16016	2050048	
17017	2050048	
18018	2050048	
19019	2050048	
20020	2050048	
21021	496640	
22022	1413120	
23023	1550336	
24024	165888	
25025	0	
26026	841728	
27027	1114112	
28028	0	
29029	0	
30030	0	
31031	0	
32032	0	
33033	0	
34034	0	
35035	1298432	
36036	2050048	
37037	2060208	
38038	2060608	
39039	2050048	
40040	2050048	
41041	2050048	
42042	2050048	
43043	2050048	
44044	1658880	
45045	0	
46046	0	
47047	0	
48048	0	
49049	0	
50050	0	
51051	0	
52052	46848	
53053	0	
54054	0	
55055	0	
56056	128	
57057	0	
58058	0	
59059	64	
60060	64	
61061	0	
62062	0	
63063	128	
64064	0	
65065	0	
66066	32	
67067	96	
68068	0	
69069	32	
70070	736	
71071	0	
72072	0	
73073	64	
74074	64	
75075	0	
76076	0	
77077	128	
78078	0	
79079	0	
80080	64	
81081	64	
82082	0	
83083	0	
84084	128	
85085	0	
86086	0	
87087	32	
88088	20624	
89089	1496016	
90090	792576	
91091	350208	
92092	1812480	
93093	1396736	
94094	1449984	
95095	1233040	
96096	112	
97097	2208	
98098	3680	
99099	0	
100100	0	
101101	466944	
102102	1108336	
103103	286720	
104104	803216	
105105	0	
106106	0	
107107	833536	
108108	2076144	
109109	2068016	
110110	1230848	
111111	1744896	
112112	2050176	
113113	772096	
114114	0	
115115	1923200	
116116	71680	
117117	0	
118118	128	
119119	1959936	
120120	2050048	
121121	2050176	
122122	2050048	
123123	2050144	
124124	2051712	
125125	1286208	
126126	103520	
127127	1300544	
128128	218816	
129129	696416	
130130	32	
131131	0	
132132	32	
133133	5216	
134134	0	
135135	1216512	
136136	2050048	
137137	1218560	
138138	1232896	
139139	2050048	
140140	2050048	
141141	753664	
142142	1636352	
143143	2050048	
144144	2050048	
145145	2050048	
146146	2050048	
147147	1656912	
148148	896	
149149	5168	
150150	0	
151151	0	
152152	0	
153153	0	
154154	563200	
155155	1331200	
156156	774144	
157157	1470464	
158158	1140736	
159159	585728	
160160	454656	
161161	1540096	
162162	1134592	
163163	2050048	
164164	2050048	
165165	2050048	
166166	2050048	
167167	2050048	
168168	2050048	
169169	2050048	
170170	2050048	
171171	987136	
172172	667648	
173173	815104	
174174	1503232	
175175	782336	
176176	1818624	
177177	1519648	
178178	352	
179179	960	
180180	4544	
181181	428288	
182182	1073152	
183183	225280	
184184	585728	
185185	1503232	
186186	10160	
187187	0	
188188	10560	
189189	1845248	
190190	2050048	
191191	2050048	
192192	473088	
193193	1824768	
194194	591872	
195195	2043904	
196196	2050048	
197197	915456	
198198	1775616	
199199	1634304	
200200	579584	
201201	1366016	
202202	2050048	
203203	2051584	
204204	2095360	
205205	967520	
206206	368800	
207207	1034336	
208208	686112	
209209	227328	
210210	552960	
211211	128	
212212	0	
213213	22528	
214214	1116160	
215215	128	
216216	1128448	
217217	2050048	
218218	1044480	
219219	960640	
220220	2050048	
221221	686080	
222222	999424	
223223	1624832	
224224	180224	
225225	485376	
226226	2050048	
227227	2013312	
228228	1505280	
229229	774144	
230230	2050080	
231231	2050144	
232232	2050048	
233233	313344	
234234	1088	
235235	224	
236236	4960	
237237	1101824	
238238	628800	
239239	64	
240240	0	
241241	552960	
242242	96	
243243	25632	
244244	0	
245245	804864	
246246	370688	
247247	1515520	
248248	2050048	
249249	2050048	
250250	2050048	
251251	2050048	
252252	2050048	
253253	2050048	
254254	2050048	
255255	2050048	
256256	1775616	
257257	319488	
258258	317440	
259259	1476608	
260260	1966080	
261261	1798144	
262262	1794080	
263263	320	
264264	752	
265265	5040	
266266	1435648	
267267	618496	
268268	0	
269269	8560	
270270	0	
271271	14736	
272272	946176	
273273	0	
274274	0	
275275	1775680	
276276	1718800	
277277	2068032	
278278	2050048	
279279	2050048	
280280	1333248	
281281	1882112	
282282	2050112	
283283	1677376	
284284	1636352	
285285	2050176	
286286	2050048	
287287	313376	
288288	1910848	
289289	2050080	
290290	1900544	
291291	432	
292292	955088	
293293	1226816	
294294	980544	
295295	128	
296296	1644544	
297297	485504	
298298	2009088	
299299	466688	
300300	1859616	
301301	1507424	
302302	749568	
303303	32	
304304	885856	
305305	0	
306306	1044480	
307307	1310720	
308308	2050048	
309309	1388544	
310310	2050048	
311311	2050048	
312312	2050048	
313313	2050048	
314314	1787952	
315315	736	
316316	567536	
317317	1216512	
318318	270336	
319319	1138688	
320320	1437696	
321321	2050048	
322322	1845280	
323323	928	
324324	5184	
325325	0	
326326	55296	
327327	1998848	
328328	0	
329329	0	
330330	0	
331331	0	
332332	0	
333333	847872	
334334	552960	
335335	1351680	
336336	2050048	
337337	1312768	
338338	1957888	
339339	2050048	
340340	2050048	
341341	2050048	
342342	1714176	
343343	2050048	
344344	2050048	
345345	2050048	
346346	2050048	
347347	2050048	
348348	103424	
349349	1304576	
350350	518144	
351351	1923072	
352352	2050048	
353353	870400	
354354	733184	
355355	2050048	
356356	2050048	
357357	237568	
358358	786432	
359359	2050048	
360360	2004992	
361361	0	
362362	1144832	
363363	2050048	
364364	2050048	
365365	2050048	
366366	1548416	
367367	864	
368368	32	
