OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	22093	44855	22762	11935	0	0	0	13134144	16448	577020648449	722607855	577743256304	402653184	2.059154	
layer0.attn.rn	21262	22093	831	320	0	0	0	536640	528384	645776173285	635841155234	1281617328519	0	0.000000	
