StartCycle	NumCalculations	
0	1108992	
1001	888832	
2002	0	
3003	0	
4004	0	
5005	1400832	
6006	722944	
7007	2050048	
8008	2050048	
9009	2050048	
10010	2050048	
11011	543744	
12012	1271808	
13013	282624	
14014	696320	
15015	0	
16016	0	
17017	0	
18018	0	
19019	0	
20020	1202176	
21021	2059632	
22022	2050960	
23023	2050048	
24024	2121728	
25025	161824	
26026	32	
27027	32	
28028	32	
29029	32	
30030	32	
31031	32	
32032	3360	
33033	0	
34034	0	
35035	0	
36036	0	
37037	0	
38038	0	
39039	0	
40040	1075200	
41041	20480	
42042	948352	
43043	2054976	
44044	780352	
45045	960	
46046	12528	
47047	753664	
48048	542720	
49049	692224	
50050	0	
51051	552960	
52052	536576	
53053	573440	
54054	1089536	
55055	2050048	
56056	2050048	
57057	2050048	
58058	2061056	
59059	2078016	
60060	482304	
61061	32096	
62062	1794048	
63063	518144	
64064	1372160	
65065	0	
66066	0	
67067	16	
68068	16	
69069	552976	
70070	1947664	
71071	2050048	
72072	2050080	
73073	2050048	
74074	2050080	
75075	1087568	
76076	976	
77077	5120	
78078	32	
79079	0	
80080	1181712	
81081	1171472	
82082	0	
83083	1568	
84084	845824	
85085	2050048	
86086	2050048	
87087	2050048	
88088	1945600	
89089	1468416	
90090	573440	
91091	2050048	
92092	256928	
93093	5216	
94094	1107968	
95095	684032	
96096	0	
97097	0	
98098	0	
99099	10496	
100100	0	
101101	0	
102102	786336	
103103	0	
104104	1884160	
105105	2050080	
106106	2050080	
107107	2050080	
108108	2050080	
109109	1839120	
110110	295984	
111111	1726480	
112112	32	
113113	3344	
114114	0	
115115	0	
116116	552960	
117117	1011712	
118118	903168	
119119	821248	
120120	1400832	
121121	2050048	
122122	2050048	
123123	2050048	
124124	2050048	
125125	1601872	
126126	5808	
127127	1198080	
128128	237568	
129129	0	
130130	71680	
131131	1331200	
132132	552960	
133133	1576960	
134134	2050048	
135135	2050048	
136136	2050048	
137137	1802240	
138138	1894400	
139139	256128	
140140	1758272	
141141	1490704	
142142	1008	
143143	5120	
144144	1115392	
145145	790528	
146146	821248	
147147	866304	
148148	0	
149149	0	
150150	0	
151151	0	
152152	688128	
153153	1636352	
154154	2050048	
155155	2050048	
156156	2089024	
157157	2050048	
158158	2053792	
159159	381616	
160160	0	
161161	1148928	
162162	1949696	
163163	0	
164164	0	
165165	20512	
166166	663552	
167167	1241120	
168168	2017280	
169169	366624	
170170	0	
171171	1404960	
172172	2050048	
173173	2050080	
174174	2050064	
175175	1550416	
176176	16	
177177	976	
178178	16	
179179	1076752	
180180	1329152	
181181	2050048	
182182	416096	
183183	1044128	
184184	428032	
185185	1107968	
186186	2050048	
187187	1845248	
188188	0	
189189	2011136	
190190	1986560	
191191	2050048	
192192	2050048	
193193	676864	
194194	655360	
195195	1370112	
196196	0	
197197	0	
198198	0	
199199	0	
200200	585728	
201201	1095680	
202202	2050048	
203203	2050048	
204204	2050048	
205205	2050048	
206206	2004992	
207207	1024	
