OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	267530	321497	53967	5431	0	0	0	0	583808	0	10817870179	10817870179	0	0.000000	
layer0.attn.NeuPIMSAttend	321497	346691	25194	1584	0	0	0	0	253440	0	10059537985	10059537985	0	0.000000	
