OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.fc1	375383	399057	23674	14205	0	0	0	9456256	131328	399436343668	5547351524	404983695193	1073741824	4.613587	
layer0.ffn.rn	372966	375383	2417	1280	0	0	0	1069120	1064960	442333471245	440612329333	882945800579	0	0.000000	
layer0.attn.res	369296	372966	3670	256	0	0	0	2129920	1064960	580359673024	290179836512	870539509536	0	0.000000	
layer0.ffn.res	425699	429832	4133	256	0	0	0	2129920	1064960	515344785869	257672392934	773017178804	0	0.000000	
layer0.ffn.fc2	400980	425699	24719	14602	0	0	0	9456256	131328	382550103159	5312836279	387862939439	1073741824	4.488152	
layer0.attn.QKVgen	432520	452324	19804	11792	0	0	0	7355008	131328	371390022217	6631387598	378021409816	805306368	4.168250	
layer0.ffn.swish	399057	400980	1923	256	0	0	0	1064960	1064960	553801352054	553801352054	1107602704108	0	0.000000	
layer0.attn.rn	429832	432520	2688	1280	0	0	0	1069120	1064960	397738095238	396190476190	793928571428	0	0.000000	
layer0.attn.proj	364197	369296	5099	3849	0	0	0	2364544	131328	463727005295	25755638360	489482643655	268435456	4.256690	
