OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	940	17738	16798	12697	0	0	0	7092864	98560	422244552922	5867365162	428111918085	603979776	2.903363	
layer0.attn.rn	0	940	940	960	0	0	0	802880	798720	854127659574	849702127659	1703829787234	0	0.000000	
