StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	5	24704	24576	24704000000	24576000000	0	0	
1000	5	27328	0	27328000000	0	0	0	
2000	5	30912	0	30912000000	0	0	0	
3000	5	25856	0	25856000000	0	0	0	
4000	5	24704	2560	24704000000	2560000000	0	0	
5000	5	30720	0	30720000000	0	0	0	
6000	5	31296	0	31296000000	0	0	0	
7000	5	25600	0	25600000000	0	0	0	
8000	5	24832	0	24832000000	0	0	0	
9000	5	0	0	0	0	0	0	
10000	5	0	0	0	0	0	0	
11000	5	0	0	0	0	0	0	
12000	5	0	0	0	0	0	0	
13000	5	0	0	0	0	0	0	
14000	5	0	0	0	0	0	0	
15000	5	0	0	0	0	0	0	
16000	5	0	0	0	0	0	0	
17000	5	0	512	0	512000000	0	0	
