StartCycle	NumCalculations	
0	15360	
1001	886784	
2002	548864	
3003	821248	
4004	253952	
5005	1204224	
6006	757760	
7007	1628160	
8008	2027520	
9009	2050048	
10010	2050048	
11011	2050048	
12012	2050048	
13013	2050048	
14014	2050048	
15015	2050048	
16016	2050048	
17017	1474800	
18018	13600	
19019	1520	
20020	0	
21021	0	
22022	1435648	
23023	0	
24024	0	
25025	0	
26026	0	
27027	0	
28028	0	
29029	645120	
30030	2050048	
31031	2050048	
32032	2050048	
33033	2050048	
34034	2050048	
35035	2050048	
36036	2050048	
37037	2050048	
38038	2070784	
39039	1017856	
40040	0	
41041	0	
42042	0	
43043	0	
44044	0	
45045	0	
46046	0	
47047	0	
48048	0	
49049	0	
50050	11776	
51051	0	
52052	0	
53053	0	
54054	0	
55055	0	
56056	0	
57057	0	
58058	0	
59059	9216	
60060	0	
61061	0	
62062	0	
63063	0	
64064	0	
65065	0	
66066	0	
67067	8576	
68068	0	
69069	0	
70070	0	
71071	0	
72072	0	
73073	6656	
74074	0	
75075	0	
76076	0	
77077	0	
78078	0	
79079	6016	
80080	0	
81081	0	
82082	0	
83083	24160	
84084	0	
85085	0	
86086	0	
87087	0	
88088	0	
89089	0	
90090	0	
91091	0	
92092	28448	
93093	1232	
94094	0	
95095	0	
96096	0	
97097	0	
98098	0	
99099	0	
100100	0	
101101	0	
102102	97296	
103103	81936	
104104	0	
105105	0	
106106	16	
107107	16	
108108	0	
109109	32	
110110	0	
111111	32	
112112	0	
113113	32	
114114	0	
115115	32	
116116	0	
117117	32	
118118	0	
119119	32	
120120	0	
121121	32	
122122	32	
123123	16	
124124	16	
125125	32	
126126	0	
127127	32	
128128	32	
129129	32	
130130	0	
131131	32	
132132	16	
133133	48	
134134	32	
135135	32	
136136	32	
137137	32	
138138	32	
139139	32	
140140	32	
141141	32	
142142	32	
143143	32	
144144	32	
145145	32	
146146	32	
147147	32	
148148	32	
149149	32	
150150	32	
151151	32	
152152	32	
153153	32	
154154	32	
155155	32	
156156	32	
157157	32	
158158	48	
159159	16	
160160	48	
161161	16	
162162	48	
163163	16	
164164	1248	
165165	0	
166166	32	
167167	16	
168168	2608	
169169	16	
170170	48	
171171	32	
172172	32	
173173	32	
174174	32	
175175	2000	
176176	16016	
177177	13760	
178178	1460224	
179179	626688	
180180	1622208	
181181	2051264	
182182	2050048	
183183	368640	
184184	400	
185185	2672	
186186	5456	
187187	5664	
188188	10752	
189189	0	
190190	0	
191191	1209088	
192192	0	
193193	1187840	
194194	56064	
195195	618496	
196196	0	
197197	3456	
198198	806912	
199199	1585920	
200200	2050048	
201201	2066112	
202202	2050048	
203203	2059584	
204204	2050496	
205205	2067216	
206206	2050048	
207207	2050048	
208208	2050048	
209209	2050048	
210210	1622160	
211211	2016	
212212	880	
213213	793216	
214214	1233232	
215215	366592	
216216	6016	
217217	0	
218218	760432	
219219	985088	
220220	0	
221221	552960	
222222	1499136	
223223	999424	
224224	2050048	
225225	2050048	
226226	2050048	
227227	2050048	
228228	2050048	
229229	2050048	
230230	2050048	
231231	2050048	
232232	2110720	
233233	2066960	
234234	1990656	
235235	800	
236236	688	
237237	30400	
238238	3680	
239239	11680	
240240	0	
241241	0	
242242	32	
243243	16	
244244	48	
245245	16	
246246	48	
247247	32	
248248	32	
249249	672	
250250	32	
251251	32	
252252	32	
253253	800	
254254	32	
255255	1339408	
256256	358448	
257257	552976	
258258	48	
259259	16	
260260	48	
261261	1237008	
262262	652976	
263263	32	
264264	1927184	
265265	1871888	
266266	2050080	
267267	2050080	
268268	2050080	
269269	2050080	
270270	2050080	
271271	2050080	
272272	2050080	
273273	1861664	
274274	1056	
275275	16	
276276	16	
277277	32	
278278	0	
279279	32	
280280	0	
281281	32	
282282	0	
283283	32	
284284	0	
285285	32	
286286	0	
287287	32	
288288	0	
289289	4144	
290290	1567472	
291291	262144	
292292	1697792	
293293	1875968	
294294	2050048	
295295	723072	
296296	80	
297297	2864	
298298	0	
299299	12320	
300300	3040	
301301	0	
302302	0	
303303	751616	
304304	520192	
305305	0	
306306	585728	
307307	618496	
308308	0	
309309	0	
310310	1775344	
311311	1292816	
312312	2050048	
313313	2050048	
314314	2050048	
315315	2050048	
316316	2050048	
317317	2050048	
318318	2050048	
319319	2050048	
320320	2050048	
321321	2050048	
322322	2039296	
323323	688	
324324	2384	
325325	1173504	
326326	0	
327327	782336	
328328	552960	
329329	0	
330330	0	
331331	9216	
332332	0	
333333	100352	
334334	452608	
335335	1105920	
336336	1437696	
337337	2050048	
338338	2050048	
339339	2058624	
340340	2050048	
341341	2050048	
342342	2050048	
343343	2050048	
344344	2050048	
345345	2052864	
346346	2053888	
347347	2050048	
348348	188960	
349349	384	
350350	2144	
351351	96	
352352	17200	
353353	4080	
354354	649216	
355355	1306624	
356356	1099360	
357357	0	
358358	0	
359359	0	
360360	0	
361361	0	
362362	0	
363363	1529856	
364364	2050048	
365365	2050048	
366366	2057360	
367367	2072416	
368368	2050048	
369369	2050048	
370370	2050048	
371371	2050048	
372372	1628160	
373373	0	
374374	0	
375375	38816	
376376	128112	
377377	12304	
378378	0	
379379	0	
380380	32	
381381	0	
382382	32	
383383	0	
384384	32	
385385	0	
386386	32	
387387	0	
388388	32	
389389	0	
390390	32	
391391	0	
392392	32	
393393	0	
394394	32	
395395	16	
396396	16	
397397	32	
398398	32	
399399	0	
400400	32	
401401	32	
402402	32	
403403	0	
404404	32	
405405	16	
406406	48	
407407	16	
408408	48	
409409	16	
410410	48	
411411	32	
412412	32	
413413	32	
414414	32	
415415	32	
416416	32	
417417	32	
418418	32	
419419	32	
420420	32	
421421	32	
422422	32	
423423	32	
424424	32	
425425	32	
426426	32	
427427	32	
428428	32	
429429	32	
430430	32	
431431	32	
432432	32	
433433	32	
434434	32	
435435	48	
436436	16	
437437	1232	
438438	16	
439439	32	
440440	0	
441441	2624	
442442	0	
443443	64	
444444	16	
445445	48	
446446	16	
447447	48	
448448	336	
449449	16016	
450450	15424	
