StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
492000	6	1600	3008	1600000000	3008000000	0	0	
493000	6	13760	0	13760000000	0	0	0	
494000	6	31936	0	31936000000	0	0	0	
495000	6	31424	0	31424000000	0	0	0	
496000	6	28352	0	28352000000	0	0	0	
497000	6	28992	1024	28992000000	1024000000	0	0	
498000	6	31872	0	31872000000	0	0	0	
499000	6	30848	0	30848000000	0	0	0	
500000	6	31808	0	31808000000	0	0	0	
501000	6	31680	0	31680000000	0	0	0	
502000	6	3968	0	3968000000	0	0	0	
503000	6	0	0	0	0	0	0	
504000	6	0	0	0	0	0	0	
505000	6	0	0	0	0	0	0	
506000	6	7872	0	7872000000	0	0	0	
507000	6	27968	0	27968000000	0	0	0	
508000	6	31488	14336	31488000000	14336000000	0	0	
509000	6	31744	6656	31744000000	6656000000	0	0	
510000	6	31296	30208	31296000000	30208000000	0	0	
511000	6	704	13824	704000000	13824000000	0	0	
512000	6	576	512	576000000	512000000	0	0	
513000	6	27840	0	27840000000	0	0	0	
514000	6	31232	3584	31232000000	3584000000	0	0	
515000	6	6400	57600	6400000000	57600000000	0	0	
516000	6	1920	4352	1920000000	4352000000	0	0	
517000	6	27584	0	27584000000	0	0	0	
518000	6	23104	0	23104000000	0	0	0	
519000	6	31872	0	31872000000	0	0	0	
520000	6	31232	0	31232000000	0	0	0	
521000	6	31936	0	31936000000	0	0	0	
522000	6	31360	0	31360000000	0	0	0	
523000	6	31872	0	31872000000	0	0	0	
524000	6	31424	0	31424000000	0	0	0	
525000	6	31872	0	31872000000	0	0	0	
526000	6	31488	0	31488000000	0	0	0	
527000	6	29888	0	29888000000	0	0	0	
528000	6	31424	0	31424000000	0	0	0	
529000	6	31872	0	31872000000	0	0	0	
530000	6	31424	0	31424000000	0	0	0	
531000	6	31872	0	31872000000	0	0	0	
532000	6	31488	0	31488000000	0	0	0	
533000	6	31936	0	31936000000	0	0	0	
534000	6	31424	0	31424000000	0	0	0	
535000	6	31936	0	31936000000	0	0	0	
536000	6	31424	0	31424000000	0	0	0	
537000	6	31936	0	31936000000	0	0	0	
538000	6	31424	0	31424000000	0	0	0	
539000	6	31936	0	31936000000	0	0	0	
540000	6	31424	0	31424000000	0	0	0	
541000	6	31936	0	31936000000	0	0	0	
542000	6	31424	0	31424000000	0	0	0	
543000	6	31936	0	31936000000	0	0	0	
544000	6	31488	0	31488000000	0	0	0	
545000	6	31872	0	31872000000	0	0	0	
546000	6	31424	0	31424000000	0	0	0	
547000	6	31488	0	31488000000	0	0	0	
548000	6	31872	0	31872000000	0	0	0	
549000	6	31488	1024	31488000000	1024000000	0	0	
550000	6	32000	0	32000000000	0	0	0	
551000	6	29760	0	29760000000	0	0	0	
552000	6	20352	0	20352000000	0	0	0	
553000	6	0	0	0	0	0	0	
554000	6	0	0	0	0	0	0	
555000	6	0	0	0	0	0	0	
556000	6	0	0	0	0	0	0	
557000	6	0	0	0	0	0	0	
558000	6	12160	6912	12160000000	6912000000	0	0	
559000	6	20736	9472	20736000000	9472000000	0	0	
560000	6	31680	0	31680000000	0	0	0	
561000	6	28864	0	28864000000	0	0	0	
562000	6	31872	0	31872000000	0	0	0	
563000	6	31424	0	31424000000	0	0	0	
564000	6	26240	0	26240000000	0	0	0	
565000	6	31360	0	31360000000	0	0	0	
566000	6	31936	0	31936000000	0	0	0	
567000	6	31488	0	31488000000	0	0	0	
568000	6	31872	0	31872000000	0	0	0	
569000	6	31424	0	31424000000	0	0	0	
570000	6	32000	0	32000000000	0	0	0	
571000	6	31424	0	31424000000	0	0	0	
572000	6	31872	0	31872000000	0	0	0	
573000	6	31552	0	31552000000	0	0	0	
574000	6	31936	0	31936000000	0	0	0	
575000	6	31488	0	31488000000	0	0	0	
576000	6	31872	0	31872000000	0	0	0	
577000	6	31424	0	31424000000	0	0	0	
578000	6	31936	0	31936000000	0	0	0	
579000	6	31488	0	31488000000	0	0	0	
580000	6	32000	0	32000000000	0	0	0	
581000	6	31424	0	31424000000	0	0	0	
582000	6	31936	0	31936000000	0	0	0	
583000	6	31424	0	31424000000	0	0	0	
584000	6	31936	0	31936000000	0	0	0	
585000	6	31488	0	31488000000	0	0	0	
586000	6	31424	0	31424000000	0	0	0	
587000	6	31936	1024	31936000000	1024000000	0	0	
588000	6	31360	0	31360000000	0	0	0	
589000	6	31872	0	31872000000	0	0	0	
590000	6	31552	0	31552000000	0	0	0	
591000	6	31936	0	31936000000	0	0	0	
592000	6	31552	0	31552000000	0	0	0	
593000	6	11456	0	11456000000	0	0	0	
594000	6	0	0	0	0	0	0	
595000	6	18624	0	18624000000	0	0	0	
596000	6	31232	0	31232000000	0	0	0	
597000	6	31552	10752	31552000000	10752000000	0	0	
598000	6	31040	29504	31040000000	29504000000	0	0	
599000	6	18624	24768	18624000000	24768000000	0	0	
600000	6	0	0	0	0	0	0	
601000	6	0	512	0	512000000	0	0	
