OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	35915	67100	31185	3090	0	0	0	0	241920	0	7757575757	7757575757	0	0.000000	
layer0.attn.NeuPIMSAttend	67100	79740	12640	512	0	0	0	0	81920	0	6481012658	6481012658	0	0.000000	
