OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	37341	73240	35899	22282	0	0	0	14709376	131328	409743335468	3658263461	413401598930	1610612736	4.411812	
layer0.attn.rn	34258	37341	3083	1280	0	0	0	2121792	2113536	688223159260	685545248134	1373768407395	0	0.000000	
