StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
168000	5	320	1408	320000000	1408000000	0	0	
169000	5	26688	0	26688000000	0	512	512000000	
170000	5	24192	0	24192000000	0	1280	1280000000	
171000	5	26432	0	26432000000	0	512	512000000	
172000	5	24000	0	24000000000	0	1280	1280000000	
173000	5	26432	1536	26432000000	1536000000	640	640000000	
174000	5	24320	1024	24320000000	1024000000	1152	1152000000	
175000	5	27328	0	27328000000	0	512	512000000	
176000	5	23872	64	23872000000	64000000	1024	1024000000	
177000	5	28352	0	28352000000	0	512	512000000	
178000	5	29952	64	29952000000	64000000	256	256000000	
179000	5	6464	0	6464000000	0	0	0	
180000	5	0	0	0	0	0	0	
181000	5	0	0	0	0	0	0	
182000	5	0	0	0	0	0	0	
183000	5	0	64	0	64000000	0	0	
184000	5	0	512	0	512000000	0	0	
185000	5	8576	0	8576000000	0	0	0	
186000	5	31680	64	31680000000	64000000	0	0	
187000	5	31360	192	31360000000	192000000	0	0	
188000	5	31808	3584	31808000000	3584000000	0	0	
189000	5	31360	16896	31360000000	16896000000	0	0	
190000	5	31872	6144	31872000000	6144000000	0	0	
191000	5	24512	19584	24512000000	19584000000	0	0	
192000	5	5440	21376	5440000000	21376000000	0	0	
193000	5	0	4096	0	4096000000	0	0	
194000	5	0	0	0	0	0	0	
195000	5	0	0	0	0	0	0	
196000	5	0	13760	0	13760000000	0	0	
197000	5	21760	13056	21760000000	13056000000	0	0	
198000	5	25984	11776	25984000000	11776000000	0	0	
199000	5	21952	1024	21952000000	1024000000	0	0	
200000	5	24832	9728	24832000000	9728000000	0	0	
201000	5	4288	5120	4288000000	5120000000	0	0	
202000	5	0	59392	0	59392000000	0	0	
203000	5	3584	11264	3584000000	11264000000	0	0	
204000	5	24384	0	24384000000	0	0	0	
205000	5	29376	0	29376000000	0	0	0	
206000	5	28864	0	28864000000	0	0	0	
207000	5	31744	0	31744000000	0	0	0	
208000	5	31424	0	31424000000	0	0	0	
209000	5	31808	0	31808000000	0	0	0	
210000	5	21376	192	21376000000	192000000	0	0	
211000	5	28032	0	28032000000	0	0	0	
212000	5	31360	0	31360000000	0	0	0	
213000	5	31936	0	31936000000	0	0	0	
214000	5	31360	0	31360000000	0	0	0	
215000	5	31872	0	31872000000	0	0	0	
216000	5	31488	0	31488000000	0	0	0	
217000	5	31872	0	31872000000	0	0	0	
218000	5	31360	0	31360000000	0	0	0	
219000	5	31936	0	31936000000	0	0	0	
220000	5	31360	0	31360000000	0	0	0	
221000	5	31872	8448	31872000000	8448000000	0	0	
222000	5	27264	0	27264000000	0	192	192000000	
223000	5	23936	0	23936000000	0	384	384000000	
224000	5	21568	0	21568000000	0	128	128000000	
225000	5	24576	0	24576000000	0	384	384000000	
226000	5	27072	0	27072000000	0	192	192000000	
227000	5	23360	0	23360000000	0	320	320000000	
228000	5	26112	0	26112000000	0	256	256000000	
229000	5	23680	0	23680000000	0	384	384000000	
230000	5	26176	0	26176000000	0	192	192000000	
