StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	0	24704	24384	24704000000	24384000000	0	0	
1000	0	28160	192	28160000000	192000000	0	0	
2000	0	31808	0	31808000000	0	0	0	
3000	0	31424	0	31424000000	0	0	0	
4000	0	31872	1024	31872000000	1024000000	0	0	
5000	0	31488	0	31488000000	0	0	0	
6000	0	31872	0	31872000000	0	0	0	
7000	0	22400	0	22400000000	0	0	0	
8000	0	4096	0	4096000000	0	0	0	
9000	0	0	0	0	0	0	0	
10000	0	0	0	0	0	0	0	
11000	0	0	0	0	0	0	0	
12000	0	0	0	0	0	0	0	
