StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
223000	28	23488	0	23488000000	0	1536	1536000000	
224000	28	27072	0	27072000000	0	768	768000000	
225000	28	24192	896	24192000000	896000000	1536	1536000000	
226000	28	26560	0	26560000000	0	768	768000000	
227000	28	31808	128	31808000000	128000000	0	0	
228000	28	768	0	768000000	0	0	0	
229000	28	31744	5440	31744000000	5440000000	0	0	
230000	28	256	10944	256000000	10944000000	0	0	
231000	28	16640	9984	16640000000	9984000000	0	0	
232000	28	16768	7168	16768000000	7168000000	0	0	
233000	28	31936	1856	31936000000	1856000000	0	0	
234000	28	31296	128	31296000000	128000000	0	0	
235000	28	31424	0	31424000000	0	0	0	
236000	28	31808	0	31808000000	0	0	0	
237000	28	26432	0	26432000000	0	0	0	
238000	28	31872	0	31872000000	0	0	0	
239000	28	31360	0	31360000000	0	0	0	
240000	28	31808	0	31808000000	0	0	0	
241000	28	31488	0	31488000000	0	0	0	
242000	28	31936	0	31936000000	0	0	0	
243000	28	31424	512	31424000000	512000000	0	0	
244000	28	30528	1088	30528000000	1088000000	64	64000000	
245000	28	27200	0	27200000000	0	192	192000000	
246000	28	23552	0	23552000000	0	384	384000000	
247000	28	26944	0	26944000000	0	192	192000000	
248000	28	19904	0	19904000000	0	384	384000000	
249000	28	24896	0	24896000000	0	192	192000000	
250000	28	20032	64	20032000000	64000000	384	384000000	
251000	28	8064	0	8064000000	0	256	256000000	
252000	28	0	0	0	0	320	320000000	
253000	28	0	0	0	0	256	256000000	
254000	28	0	64	0	64000000	384	384000000	
255000	28	0	0	0	0	192	192000000	
256000	28	0	0	0	0	384	384000000	
257000	28	576	0	576000000	0	256	256000000	
258000	28	7616	5824	7616000000	5824000000	0	0	
259000	28	23808	2944	23808000000	2944000000	0	0	
260000	28	31616	0	31616000000	0	0	0	
261000	28	30976	0	30976000000	0	0	0	
262000	28	31872	0	31872000000	0	0	0	
263000	28	31488	64	31488000000	64000000	0	0	
264000	28	31872	0	31872000000	0	0	0	
265000	28	31296	0	31296000000	0	0	0	
266000	28	31936	0	31936000000	0	0	0	
267000	28	31488	0	31488000000	0	0	0	
268000	28	32000	0	32000000000	0	0	0	
269000	28	31424	512	31424000000	512000000	0	0	
270000	28	31872	0	31872000000	0	0	0	
271000	28	31424	0	31424000000	0	0	0	
272000	28	31936	0	31936000000	0	0	0	
273000	28	31424	0	31424000000	0	0	0	
274000	28	31360	0	31360000000	0	0	0	
275000	28	31936	0	31936000000	0	0	0	
276000	28	2752	0	2752000000	0	0	0	
277000	28	0	0	0	0	0	0	
278000	28	20224	6400	20224000000	6400000000	0	0	
279000	28	12544	9984	12544000000	9984000000	0	0	
