StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
280000	31	23040	768	23040000000	768000000	0	0	
281000	31	31872	0	31872000000	0	0	0	
282000	31	31360	512	31360000000	512000000	0	0	
283000	31	31936	0	31936000000	0	0	0	
284000	31	14976	0	14976000000	0	0	0	
285000	31	22336	8960	22336000000	8960000000	0	0	
286000	31	21568	14464	21568000000	14464000000	0	0	
287000	31	22912	9344	22912000000	9344000000	0	0	
288000	31	26752	0	26752000000	0	0	0	
289000	31	31616	0	31616000000	0	0	0	
290000	31	24384	0	24384000000	0	0	0	
291000	31	31936	0	31936000000	0	0	0	
292000	31	31424	0	31424000000	0	0	0	
293000	31	28992	0	28992000000	0	0	0	
294000	31	23744	0	23744000000	0	0	0	
295000	31	30016	0	30016000000	0	0	0	
296000	31	31104	0	31104000000	0	0	0	
297000	31	31936	0	31936000000	0	0	0	
298000	31	31360	0	31360000000	0	0	0	
299000	31	31872	0	31872000000	0	0	0	
300000	31	31488	0	31488000000	0	0	0	
301000	31	32000	512	32000000000	512000000	0	0	
302000	31	31424	0	31424000000	0	0	0	
303000	31	31936	0	31936000000	0	0	0	
304000	31	31424	0	31424000000	0	0	0	
305000	31	9856	0	9856000000	0	0	0	
306000	31	0	0	0	0	0	0	
307000	31	0	0	0	0	0	0	
308000	31	0	0	0	0	0	0	
309000	31	0	0	0	0	0	0	
310000	31	13184	8192	13184000000	8192000000	0	0	
311000	31	31808	0	31808000000	0	0	0	
312000	31	31424	0	31424000000	0	0	0	
313000	31	31424	0	31424000000	0	0	0	
314000	31	32000	0	32000000000	0	0	0	
315000	31	31552	0	31552000000	0	0	0	
316000	31	31872	0	31872000000	0	0	0	
317000	31	31424	0	31424000000	0	0	0	
318000	31	31040	0	31040000000	0	0	0	
319000	31	29952	0	29952000000	0	0	0	
320000	31	31808	0	31808000000	0	0	0	
321000	31	31232	0	31232000000	0	0	0	
322000	31	31936	0	31936000000	0	0	0	
323000	31	31552	512	31552000000	512000000	0	0	
324000	31	31808	0	31808000000	0	0	0	
325000	31	31424	0	31424000000	0	0	0	
326000	31	32000	0	32000000000	0	0	0	
327000	31	23232	0	23232000000	0	0	0	
328000	31	0	0	0	0	0	0	
329000	31	0	0	0	0	0	0	
330000	31	0	0	0	0	0	0	
331000	31	8448	0	8448000000	0	0	0	
332000	31	24320	16384	24320000000	16384000000	0	0	
333000	31	0	0	0	0	0	0	
