StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	31	30784	0	30784000000	0	0	0	
1000	31	30720	32768	30720000000	32768000000	0	0	
2000	31	4544	32256	4544000000	32256000000	0	0	
3000	31	0	512	0	512000000	0	0	
4000	31	27776	0	27776000000	0	0	0	
5000	31	31296	0	31296000000	0	0	0	
6000	31	27904	0	27904000000	0	0	0	
7000	31	31424	0	31424000000	0	0	0	
8000	31	31872	0	31872000000	0	0	0	
9000	31	30912	0	30912000000	0	0	0	
10000	31	31872	0	31872000000	0	0	0	
11000	31	31488	0	31488000000	0	0	0	
12000	31	31808	0	31808000000	0	0	0	
13000	31	31424	0	31424000000	0	0	0	
14000	31	31872	0	31872000000	0	0	0	
15000	31	31360	0	31360000000	0	0	0	
16000	31	31872	0	31872000000	0	0	0	
17000	31	31424	0	31424000000	0	0	0	
18000	31	31936	0	31936000000	0	0	0	
19000	31	31360	0	31360000000	0	0	0	
20000	31	31808	0	31808000000	0	0	0	
21000	31	31360	0	31360000000	0	0	0	
22000	31	32000	0	32000000000	0	0	0	
23000	31	31424	0	31424000000	0	0	0	
24000	31	31936	0	31936000000	0	0	0	
25000	31	31424	0	31424000000	0	0	0	
26000	31	32000	1024	32000000000	1024000000	0	0	
27000	31	31360	0	31360000000	0	0	0	
28000	31	31936	0	31936000000	0	0	0	
29000	31	31488	0	31488000000	0	0	0	
30000	31	31936	0	31936000000	0	0	0	
31000	31	5696	0	5696000000	0	0	0	
32000	31	0	0	0	0	0	0	
33000	31	0	0	0	0	0	0	
34000	31	0	0	0	0	0	0	
35000	31	0	0	0	0	0	0	
