OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.res	666540	670186	3646	192	0	0	0	3170304	1585152	869529347229	434764673614	1304294020844	0	0.000000	
layer0.ffn.fc1	674136	708433	34297	25870	0	0	0	18387584	98560	536128057847	2873720733	539001778581	1610612736	3.799923	
layer0.ffn.rn	670186	674136	3950	960	0	0	0	1593408	1585152	403394430379	401304303797	804698734177	0	0.000000	
layer0.ffn.res	740237	743885	3648	192	0	0	0	3170304	1585152	869052631578	434526315789	1303578947368	0	0.000000	
layer0.ffn.swish	708433	709428	995	192	0	0	0	798720	798720	802733668341	802733668341	1605467336683	0	0.000000	
layer0.ffn.fc2	709428	740237	30809	21889	0	0	0	17599104	98560	571232561913	3199065208	574431627121	1610612736	4.491023	
layer0.attn.proj	658993	666540	7547	5897	0	0	0	4400256	98560	583047038558	13059493838	596106532396	402653184	4.167543	
