StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
218000	26	22400	1472	22400000000	1472000000	384	384000000	
219000	26	23040	0	23040000000	0	1856	1856000000	
220000	26	24960	1536	24960000000	1536000000	832	832000000	
221000	26	22912	0	22912000000	0	1920	1920000000	
222000	26	27840	1024	27840000000	1024000000	640	640000000	
223000	26	16064	0	16064000000	0	1664	1664000000	
224000	26	0	0	0	0	768	768000000	
225000	26	0	0	0	0	1536	1536000000	
226000	26	0	0	0	0	768	768000000	
227000	26	11136	832	11136000000	832000000	1536	1536000000	
228000	26	26112	0	26112000000	0	768	768000000	
229000	26	24960	2560	24960000000	2560000000	1536	1536000000	
230000	26	25792	18688	25792000000	18688000000	896	896000000	
231000	26	10304	27904	10304000000	27904000000	1024	1024000000	
232000	26	256	0	256000000	0	448	448000000	
233000	26	20288	0	20288000000	0	1088	1088000000	
234000	26	18304	192	18304000000	192000000	832	832000000	
235000	26	10560	15168	10560000000	15168000000	704	704000000	
236000	26	0	10496	0	10496000000	0	0	
237000	26	14528	23616	14528000000	23616000000	0	0	
238000	26	26816	0	26816000000	0	0	0	
239000	26	27584	128	27584000000	128000000	0	0	
240000	26	26368	384	26368000000	384000000	0	0	
241000	26	31488	0	31488000000	0	0	0	
242000	26	31936	0	31936000000	0	0	0	
243000	26	31552	448	31552000000	448000000	0	0	
244000	26	32000	0	32000000000	0	0	0	
245000	26	26112	0	26112000000	0	0	0	
246000	26	29504	0	29504000000	0	0	0	
247000	26	31360	0	31360000000	0	0	0	
248000	26	31744	128	31744000000	128000000	0	0	
249000	26	31424	0	31424000000	0	0	0	
250000	26	31872	64	31872000000	64000000	0	0	
251000	26	31360	3584	31360000000	3584000000	0	0	
252000	26	31936	0	31936000000	0	0	0	
253000	26	31296	0	31296000000	0	0	0	
254000	26	31872	0	31872000000	0	0	0	
255000	26	30592	0	30592000000	0	0	0	
256000	26	12096	0	12096000000	0	0	0	
257000	26	0	0	0	0	0	0	
258000	26	0	0	0	0	0	0	
259000	26	0	320	0	320000000	0	0	
260000	26	0	0	0	0	0	0	
261000	26	0	0	0	0	0	0	
262000	26	0	0	0	0	0	0	
263000	26	0	0	0	0	0	0	
264000	26	0	0	0	0	0	0	
265000	26	0	0	0	0	0	0	
266000	26	0	15808	0	15808000000	0	0	
267000	26	0	3968	0	3968000000	192	192000000	
268000	26	0	0	0	0	320	320000000	
269000	26	0	0	0	0	256	256000000	
270000	26	0	0	0	0	256	256000000	
271000	26	0	0	0	0	256	256000000	
272000	26	0	0	0	0	320	320000000	
273000	26	0	0	0	0	256	256000000	
274000	26	13120	2048	13120000000	2048000000	320	320000000	
275000	26	11456	20160	11456000000	20160000000	256	256000000	
276000	26	16832	2880	16832000000	2880000000	256	256000000	
277000	26	11456	0	11456000000	0	256	256000000	
278000	26	25408	0	25408000000	0	256	256000000	
279000	26	25280	0	25280000000	0	320	320000000	
280000	26	26752	0	26752000000	0	192	192000000	
281000	26	24896	0	24896000000	0	320	320000000	
282000	26	26304	0	26304000000	0	192	192000000	
283000	26	20352	0	20352000000	0	320	320000000	
284000	26	27136	0	27136000000	0	192	192000000	
285000	26	24448	0	24448000000	0	384	384000000	
286000	26	25920	0	25920000000	0	192	192000000	
287000	26	24640	0	24640000000	0	320	320000000	
288000	26	22336	0	22336000000	0	256	256000000	
289000	26	21952	0	21952000000	0	384	384000000	
290000	26	25984	0	25984000000	0	256	256000000	
291000	26	20288	0	20288000000	0	384	384000000	
292000	26	26304	0	26304000000	0	192	192000000	
293000	26	24640	0	24640000000	0	320	320000000	
294000	26	27264	0	27264000000	0	256	256000000	
295000	26	20480	0	20480000000	0	384	384000000	
296000	26	21888	2560	21888000000	2560000000	256	256000000	
297000	26	21504	0	21504000000	0	384	384000000	
298000	26	23040	0	23040000000	0	128	128000000	
299000	26	5568	896	5568000000	896000000	384	384000000	
300000	26	8192	0	8192000000	0	128	128000000	
301000	26	0	64	0	64000000	384	384000000	
302000	26	0	64	0	64000000	256	256000000	
303000	26	0	0	0	0	256	256000000	
304000	26	0	0	0	0	0	0	
305000	26	0	128	0	128000000	0	0	
306000	26	0	0	0	0	0	0	
307000	26	0	0	0	0	0	0	
308000	26	0	0	0	0	0	0	
309000	26	0	0	0	0	0	0	
310000	26	0	64	0	64000000	0	0	
311000	26	0	64	0	64000000	0	0	
312000	26	0	0	0	0	0	0	
313000	26	0	0	0	0	0	0	
314000	26	0	128	0	128000000	0	0	
315000	26	0	512	0	512000000	0	0	
316000	26	16512	0	16512000000	0	0	0	
317000	26	31040	3072	31040000000	3072000000	0	0	
318000	26	30848	6400	30848000000	6400000000	0	0	
319000	26	19904	2752	19904000000	2752000000	0	0	
320000	26	0	19968	0	19968000000	0	0	
321000	26	19712	17088	19712000000	17088000000	0	0	
322000	26	19456	3776	19456000000	3776000000	0	0	
323000	26	10240	12608	10240000000	12608000000	0	0	
324000	26	640	38720	640000000	38720000000	0	0	
325000	26	21440	0	21440000000	0	0	0	
326000	26	31808	0	31808000000	0	0	0	
327000	26	31360	0	31360000000	0	0	0	
328000	26	31552	0	31552000000	0	0	0	
329000	26	31360	0	31360000000	0	0	0	
330000	26	28800	0	28800000000	0	0	0	
331000	26	24576	0	24576000000	0	0	0	
332000	26	29952	0	29952000000	0	0	0	
333000	26	29056	0	29056000000	0	0	0	
334000	26	31808	0	31808000000	0	0	0	
335000	26	31424	2560	31424000000	2560000000	0	0	
336000	26	31872	0	31872000000	0	0	0	
337000	26	31488	0	31488000000	0	0	0	
338000	26	31808	0	31808000000	0	0	0	
339000	26	23424	0	23424000000	0	0	0	
340000	26	0	0	0	0	0	0	
341000	26	0	0	0	0	0	0	
342000	26	0	0	0	0	0	0	
343000	26	0	0	0	0	0	0	
344000	26	0	0	0	0	0	0	
345000	26	0	0	0	0	0	0	
346000	26	0	0	0	0	0	0	
347000	26	0	0	0	0	0	0	
348000	26	0	0	0	0	0	0	
