OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	551235	601288	50053	10514	0	0	0	0	730368	0	14591892593	14591892593	0	0.000000	
layer0.attn.NeuPIMSAttend	601288	658993	57705	1760	0	0	0	0	235840	0	4086994194	4086994194	0	0.000000	
