StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
198000	10	0	0	0	0	0	0	
199000	10	23744	0	23744000000	0	1024	1024000000	
200000	10	26048	0	26048000000	0	768	768000000	
201000	10	24832	0	24832000000	0	1024	1024000000	
202000	10	26176	0	26176000000	0	768	768000000	
203000	10	24704	512	24704000000	512000000	1024	1024000000	
204000	10	26752	128	26752000000	128000000	768	768000000	
205000	10	31872	0	31872000000	0	0	0	
206000	10	30976	448	30976000000	448000000	0	0	
207000	10	31936	0	31936000000	0	0	0	
208000	10	17216	0	17216000000	0	0	0	
209000	10	0	576	0	576000000	0	0	
210000	10	5312	0	5312000000	0	0	0	
211000	10	27648	5056	27648000000	5056000000	192	192000000	
212000	10	18240	8704	18240000000	8704000000	192	192000000	
213000	10	9472	128	9472000000	128000000	256	256000000	
214000	10	5312	20992	5312000000	20992000000	192	192000000	
215000	10	22528	6848	22528000000	6848000000	192	192000000	
216000	10	10304	6592	10304000000	6592000000	0	0	
217000	10	11264	20416	11264000000	20416000000	0	0	
218000	10	30656	0	30656000000	0	0	0	
219000	10	31744	1280	31744000000	1280000000	0	0	
220000	10	31360	0	31360000000	0	0	0	
221000	10	32000	0	32000000000	0	0	0	
222000	10	31424	0	31424000000	0	0	0	
223000	10	31872	0	31872000000	0	0	0	
224000	10	21376	0	21376000000	0	0	0	
225000	10	32000	0	32000000000	0	0	0	
226000	10	31296	0	31296000000	0	0	0	
227000	10	31872	0	31872000000	0	0	0	
228000	10	31360	0	31360000000	0	0	0	
229000	10	31872	0	31872000000	0	0	0	
230000	10	31488	0	31488000000	0	0	0	
231000	10	31936	0	31936000000	0	0	0	
232000	10	31488	0	31488000000	0	0	0	
233000	10	31936	0	31936000000	0	0	0	
234000	10	31488	0	31488000000	0	0	0	
235000	10	31424	0	31424000000	0	0	0	
236000	10	31936	0	31936000000	0	0	0	
237000	10	31488	0	31488000000	0	0	0	
238000	10	31936	0	31936000000	0	0	0	
239000	10	31424	0	31424000000	0	0	0	
240000	10	31936	0	31936000000	0	0	0	
241000	10	31488	0	31488000000	0	0	0	
242000	10	31936	0	31936000000	0	0	0	
243000	10	31552	0	31552000000	0	0	0	
244000	10	32000	0	32000000000	0	0	0	
245000	10	31488	0	31488000000	0	0	0	
246000	10	31872	512	31872000000	512000000	0	0	
247000	10	31552	0	31552000000	0	0	0	
248000	10	31936	0	31936000000	0	0	0	
249000	10	31552	0	31552000000	0	0	0	
250000	10	31936	0	31936000000	0	0	0	
251000	10	31616	0	31616000000	0	0	0	
252000	10	3840	0	3840000000	0	0	0	
253000	10	0	0	0	0	0	0	
254000	10	0	0	0	0	0	0	
255000	10	0	0	0	0	0	0	
256000	10	0	0	0	0	0	0	
257000	10	0	0	0	0	0	0	
258000	10	12736	8192	12736000000	8192000000	0	0	
259000	10	30656	0	30656000000	0	0	0	
260000	10	31808	0	31808000000	0	0	0	
261000	10	31424	0	31424000000	0	0	0	
262000	10	31936	0	31936000000	0	0	0	
263000	10	31296	0	31296000000	0	0	0	
264000	10	31872	0	31872000000	0	0	0	
265000	10	19648	0	19648000000	0	0	0	
266000	10	30912	0	30912000000	0	0	0	
267000	10	31360	0	31360000000	0	0	0	
268000	10	31872	0	31872000000	0	0	0	
269000	10	31488	0	31488000000	0	0	0	
270000	10	31872	0	31872000000	0	0	0	
271000	10	31424	0	31424000000	0	0	0	
272000	10	32000	0	32000000000	0	0	0	
273000	10	31360	0	31360000000	0	0	0	
274000	10	31552	0	31552000000	0	0	0	
275000	10	31936	0	31936000000	0	0	0	
276000	10	31424	0	31424000000	0	0	0	
277000	10	32000	0	32000000000	0	0	0	
278000	10	31424	0	31424000000	0	0	0	
279000	10	31808	0	31808000000	0	0	0	
280000	10	31488	0	31488000000	0	0	0	
281000	10	31936	0	31936000000	0	0	0	
282000	10	31552	0	31552000000	0	0	0	
283000	10	31936	0	31936000000	0	0	0	
284000	10	31488	0	31488000000	0	0	0	
285000	10	31872	0	31872000000	0	0	0	
286000	10	31552	0	31552000000	0	0	0	
287000	10	31808	512	31808000000	512000000	0	0	
288000	10	31488	0	31488000000	0	0	0	
289000	10	32000	0	32000000000	0	0	0	
290000	10	31296	0	31296000000	0	0	0	
291000	10	31936	0	31936000000	0	0	0	
292000	10	20800	0	20800000000	0	0	0	
293000	10	0	0	0	0	0	0	
294000	10	0	0	0	0	0	0	
295000	10	28480	0	28480000000	0	0	0	
296000	10	31424	18944	31424000000	18944000000	0	0	
297000	10	9088	13824	9088000000	13824000000	0	0	
298000	10	22464	0	22464000000	0	0	0	
299000	10	10432	32768	10432000000	32768000000	0	0	
300000	10	26304	0	26304000000	0	0	0	
301000	10	33856	0	33856000000	0	0	0	
302000	10	23616	0	23616000000	0	0	0	
303000	10	33792	0	33792000000	0	0	0	
304000	10	33344	0	33344000000	0	0	0	
305000	10	34304	0	34304000000	0	0	0	
306000	10	33152	0	33152000000	0	0	0	
307000	10	33856	0	33856000000	0	0	0	
308000	10	23360	0	23360000000	0	0	0	
309000	10	31744	0	31744000000	0	0	0	
310000	10	33024	0	33024000000	0	0	0	
311000	10	34048	0	34048000000	0	0	0	
312000	10	33536	0	33536000000	0	0	0	
313000	10	33536	0	33536000000	0	0	0	
314000	10	33664	0	33664000000	0	0	0	
315000	10	33536	0	33536000000	0	0	0	
316000	10	34240	0	34240000000	0	0	0	
317000	10	33344	0	33344000000	0	0	0	
318000	10	33856	0	33856000000	0	0	0	
319000	10	33472	0	33472000000	0	0	0	
320000	10	34304	576	34304000000	576000000	0	0	
321000	10	33024	0	33024000000	0	0	0	
322000	10	34176	0	34176000000	0	0	0	
323000	10	33536	0	33536000000	0	0	0	
324000	10	33856	0	33856000000	0	0	0	
325000	10	32256	0	32256000000	0	0	0	
326000	10	24704	0	24704000000	0	0	0	
327000	10	0	0	0	0	0	0	
328000	10	0	0	0	0	0	0	
329000	10	0	0	0	0	0	0	
330000	10	0	0	0	0	0	0	
331000	10	0	0	0	0	0	0	
332000	10	0	0	0	0	0	0	
