StartCycle	NumCalculations	
0	2560	
1001	2560	
2002	0	
3003	0	
4004	1697792	
5005	0	
6006	0	
7007	0	
8008	0	
9009	0	
10010	0	
11011	626688	
12012	2050048	
13013	1044480	
14014	2050048	
15015	2050048	
16016	2050048	
17017	2050048	
18018	2050048	
19019	2050048	
20020	2050048	
21021	2050048	
22022	2050048	
23023	1312768	
24024	2031616	
25025	2050048	
26026	1712128	
27027	2050048	
28028	2050048	
29029	2050048	
30030	2050048	
31031	2050048	
32032	2050048	
33033	49312	
34034	4960	
35035	704	
36036	1370112	
37037	704	
38038	0	
39039	555008	
40040	552960	
41041	5552	
42042	0	
43043	1323008	
44044	606800	
45045	1505552	
46046	303104	
47047	1937536	
48048	540704	
49049	352	
50050	469056	
51051	2050112	
52052	2050144	
53053	2052640	
54054	2050048	
55055	2050048	
56056	2050048	
57057	1847296	
58058	2050048	
59059	2050048	
60060	1239040	
61061	2050048	
62062	1665024	
63063	2000896	
64064	2050048	
65065	2050048	
66066	2050048	
67067	2050048	
68068	2050048	
69069	2050048	
70070	1947648	
71071	1304576	
72072	416288	
73073	1068032	
74074	1421776	
75075	11152	
76076	129024	
77077	2050048	
78078	2052352	
79079	1632288	
80080	1024096	
81081	1728544	
82082	1759328	
83083	288	
84084	0	
85085	688	
86086	336	
87087	3440	
88088	1680	
89089	0	
90090	1503232	
91091	30720	
92092	0	
93093	0	
94094	0	
95095	165888	
96096	714752	
97097	0	
98098	0	
99099	1882112	
100100	2050048	
101101	2050048	
102102	2050048	
103103	2050048	
104104	2050048	
105105	2050048	
106106	919552	
107107	1501184	
108108	2050048	
109109	2050048	
110110	784384	
111111	1490944	
112112	2050048	
113113	1402880	
114114	16384	
115115	2050048	
116116	2050048	
117117	2050048	
118118	67584	
119119	1796096	
120120	2050048	
121121	2050048	
122122	1652736	
123123	2050048	
124124	2050048	
125125	2050048	
126126	2050048	
127127	2050048	
128128	623488	
129129	1351808	
130130	874496	
131131	1794048	
132132	815104	
133133	1404928	
134134	0	
135135	0	
136136	1073152	
137137	2050048	
138138	1685504	
139139	0	
140140	1409024	
141141	2050048	
142142	1550336	
143143	0	
144144	1480704	
145145	2050048	
146146	1114112	
147147	0	
148148	1626112	
149149	2050048	
150150	481280	
151151	137216	
152152	2050048	
153153	2050048	
154154	837632	
155155	202752	
156156	2011136	
157157	2050048	
158158	1265664	
159159	970752	
160160	2050048	
161161	2050048	
162162	2050048	
163163	2050048	
164164	164208	
165165	96	
166166	560	
167167	1760	
168168	1760	
169169	1600	
170170	0	
171171	161792	
172172	1536000	
173173	1110016	
174174	2050048	
175175	2050048	
176176	843776	
177177	1361920	
178178	2050048	
179179	2050048	
180180	722944	
181181	1581056	
182182	2050048	
183183	2050048	
184184	933888	
185185	1638400	
186186	2050048	
187187	2050048	
188188	217088	
189189	2021376	
190190	2050048	
191191	2050048	
192192	1370112	
193193	2041856	
194194	2050048	
195195	2050048	
196196	2050048	
197197	2050048	
198198	1792000	
199199	1816576	
200200	1141440	
201201	358400	
202202	629440	
203203	1628160	
204204	2048	
205205	1121360	
206206	1984864	
207207	1507328	
208208	2045952	
209209	1708640	
210210	1220672	
211211	12752	
212212	208	
213213	32	
214214	720	
215215	1920	
216216	3136	
217217	512	
218218	96	
219219	2592	
220220	0	
221221	0	
222222	1181696	
223223	806912	
224224	1105920	
225225	745472	
226226	948224	
227227	425984	
228228	1738752	
229229	2050048	
230230	1914880	
231231	2050048	
232232	2050048	
233233	505856	
234234	1683456	
235235	2050048	
236236	1243136	
237237	514048	
238238	2050048	
239239	2050048	
240240	1542144	
241241	706560	
242242	2050048	
243243	2050048	
244244	1904640	
245245	561152	
246246	2050048	
247247	2050048	
248248	2050048	
249249	995328	
250250	2050048	
251251	1724416	
252252	2050048	
253253	2050048	
254254	2050048	
255255	2050048	
256256	2050048	
257257	2050048	
258258	287744	
259259	923648	
260260	1228800	
261261	684032	
262262	0	
263263	552960	
264264	0	
265265	585728	
266266	14336	
267267	2050048	
268268	2050048	
269269	2050048	
270270	294912	
271271	2050048	
272272	2050048	
273273	835584	
274274	552960	
275275	1839104	
276276	2050048	
277277	1218560	
278278	413696	
279279	1931264	
280280	2050048	
281281	249856	
282282	638976	
283283	2050048	
284284	2050048	
285285	401408	
286286	790528	
287287	2050048	
288288	2050048	
289289	217088	
290290	1165312	
291291	2050048	
292292	2050048	
293293	2050048	
294294	1560624	
295295	384	
296296	576	
297297	16	
298298	4320	
299299	561952	
300300	808960	
301301	0	
302302	0	
303303	0	
304304	475136	
305305	958464	
306306	618496	
307307	1138688	
308308	1105920	
309309	2048000	
310310	2050048	
311311	2050048	
312312	2050048	
313313	980992	
314314	2050048	
315315	2050048	
316316	671744	
317317	1091584	
318318	2050048	
319319	2050048	
320320	1685504	
321321	741376	
322322	2050048	
323323	2050048	
324324	1970176	
325325	1175552	
326326	2050048	
327327	2050048	
328328	2050048	
329329	2050048	
330330	2050048	
331331	2050048	
332332	1781760	
333333	1045024	
334334	1024	
335335	1044480	
336336	9104	
337337	6608	
338338	1714176	
339339	2050464	
340340	2056064	
341341	878624	
342342	1333344	
343343	1755200	
344344	432	
345345	256	
346346	432	
347347	224	
348348	480	
349349	352800	
350350	1607680	
351351	0	
352352	0	
353353	0	
354354	0	
355355	552960	
356356	868352	
357357	270336	
358358	1173504	
359359	0	
360360	1538048	
