OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.rn	362097	364431	2334	640	0	0	0	1065024	1056768	456308483290	452771208226	909079691516	0	0.000000	
layer0.ffn.swish	388636	389276	640	128	0	0	0	532480	532480	832000000000	832000000000	1664000000000	0	0.000000	
layer0.attn.proj	352648	359309	6661	3147	0	0	0	4334144	32832	650674673472	4928989641	655603663113	268435456	5.206228	
layer0.ffn.fc1	364431	388636	24205	14491	0	0	0	17860928	32832	737902416856	1356413964	739258830820	1073741824	4.522531	
layer0.ffn.res	411719	414463	2744	128	0	0	0	2113536	1056768	770239067055	385119533527	1155358600583	0	0.000000	
layer0.ffn.fc2	389276	411719	22443	12413	0	0	0	17335616	32832	772428641447	1462906028	773891547475	1073741824	5.279626	
layer0.attn.res	359309	362097	2788	128	0	0	0	2113536	1056768	758083213773	379041606886	1137124820659	0	0.000000	
