StartCycle	NumCalculations	
0	8464	
1001	1776	
2002	0	
3003	0	
4004	1370112	
5005	0	
6006	0	
7007	0	
8008	0	
9009	585728	
10010	1183744	
11011	579584	
12012	1472512	
13013	1974272	
14014	2050048	
15015	2050048	
16016	2050048	
17017	2050048	
18018	2050048	
19019	2050048	
20020	2050048	
21021	1594064	
22022	5760	
23023	3760	
24024	1132544	
25025	303104	
26026	358400	
27027	719824	
28028	1136	
29029	618496	
30030	854016	
31031	542720	
32032	2031616	
33033	1634304	
34034	1040448	
35035	1970176	
36036	1447936	
37037	2050048	
38038	2050048	
39039	986432	
40040	2050048	
41041	2060336	
42042	2050048	
43043	2050048	
44044	1640448	
45045	0	
46046	0	
47047	31616	
48048	0	
49049	0	
50050	52272	
51051	128	
52052	96	
53053	96	
54054	32	
55055	128	
56056	0	
57057	128	
58058	0	
59059	128	
60060	64	
61061	64	
62062	96	
63063	64	
64064	96	
65065	64	
66066	64	
67067	1008	
68068	1392	
69069	64	
70070	96	
71071	64	
72072	64	
73073	96	
74074	32	
75075	128	
76076	0	
77077	128	
78078	64	
79079	64	
80080	96	
81081	18304	
82082	32	
83083	128	
84084	32	
85085	985184	
86086	1298432	
87087	0	
88088	1568768	
89089	978944	
90090	1262880	
91091	1914896	
92092	1808	
93093	528	
94094	1248	
95095	208	
96096	2560	
97097	2960	
98098	4720	
99099	34816	
100100	1789952	
101101	1556160	
102102	1164128	
103103	0	
104104	585728	
105105	0	
106106	0	
107107	0	
108108	1413120	
109109	1101824	
110110	1013760	
111111	2050048	
112112	2050048	
113113	1140736	
114114	966784	
115115	1318912	
116116	1140864	
117117	1716224	
118118	1579136	
119119	32	
120120	96	
121121	2045984	
122122	1949664	
123123	1208320	
124124	843776	
125125	2050048	
126126	2050048	
127127	2050048	
128128	1914912	
129129	1456	
130130	560	
131131	0	
132132	45056	
133133	1718272	
134134	0	
135135	0	
136136	0	
137137	0	
138138	552960	
139139	1327104	
140140	2007040	
141141	1988608	
142142	2050048	
143143	2050048	
144144	2050048	
145145	16384	
146146	1286144	
147147	2050048	
148148	2050048	
149149	2050048	
150150	2050048	
151151	569920	
152152	256	
153153	1216	
154154	2960	
155155	7280	
156156	1241088	
157157	1263616	
158158	393216	
159159	913408	
160160	0	
161161	585728	
162162	0	
163163	585728	
164164	602112	
165165	1089536	
166166	106496	
167167	2050048	
168168	1955840	
169169	1710080	
170170	2050048	
171171	2050048	
172172	2050048	
173173	2050048	
174174	2050048	
175175	2050048	
176176	2050048	
177177	1402880	
178178	552960	
179179	1966080	
180180	974848	
181181	1732608	
182182	1865728	
183183	686160	
184184	64	
185185	272	
186186	1696	
187187	0	
188188	960	
189189	0	
190190	4160	
191191	0	
192192	0	
193193	9280	
194194	1245184	
195195	612352	
196196	628048	
197197	0	
198198	596192	
199199	0	
200200	552960	
201201	0	
202202	0	
203203	552960	
204204	1069792	
205205	770208	
206206	2050048	
207207	1860752	
208208	1665024	
209209	2050176	
210210	823296	
211211	743552	
212212	2050048	
213213	1876096	
214214	532480	
215215	1900672	
216216	2050048	
217217	1128576	
218218	2050048	
219219	2050176	
220220	2050080	
221221	1181840	
222222	128	
223223	2000	
224224	128	
225225	32	
226226	2272	
227227	128	
228228	32	
229229	96	
230230	96	
231231	32	
232232	128	
233233	0	
234234	128	
235235	32	
236236	96	
237237	64	
238238	64	
239239	1501216	
240240	1058752	
241241	581664	
242242	233600	
243243	0	
244244	128	
245245	458752	
246246	258048	
247247	0	
248248	0	
249249	892928	
250250	2050048	
251251	2050048	
252252	1785856	
253253	1030144	
254254	2050048	
255255	2050048	
256256	337920	
257257	1964032	
258258	2050048	
259259	2050048	
260260	2050048	
261261	467568	
262262	256	
263263	1152	
264264	4016	
265265	1200	
266266	5040	
267267	0	
268268	0	
269269	1607680	
270270	2050048	
271271	1808384	
272272	423936	
273273	2050048	
274274	2050048	
275275	1464320	
276276	671744	
277277	2050048	
278278	2050048	
279279	1298432	
280280	2050048	
281281	2050048	
282282	1191936	
283283	0	
284284	845824	
285285	1222656	
286286	1931264	
287287	1944864	
288288	2050048	
289289	16240	
290290	512	
291291	0	
292292	0	
293293	0	
294294	0	
295295	3072	
296296	560	
297297	8000	
298298	59360	
299299	1186368	
300300	401408	
301301	0	
302302	1107968	
303303	0	
304304	815104	
305305	0	
306306	0	
307307	331776	
308308	1949696	
309309	266240	
310310	64	
311311	64	
312312	706656	
313313	1255456	
314314	346208	
315315	1691680	
316316	1362048	
317317	1271808	
318318	659456	
319319	1251328	
320320	2050048	
321321	565248	
322322	2050048	
323323	2050048	
324324	2050048	
325325	2050048	
326326	2050048	
327327	2050048	
328328	931584	
329329	882944	
330330	552960	
331331	618496	
332332	0	
333333	0	
334334	716800	
335335	585728	
336336	0	
337337	442368	
338338	1548288	
339339	1652736	
340340	2050048	
341341	2050048	
342342	200704	
343343	2050048	
344344	2050048	
345345	2050048	
346346	1558528	
347347	2050048	
348348	2050048	
349349	2050048	
350350	262544	
351351	608	
352352	1040	
353353	0	
354354	0	
355355	1021952	
356356	1427456	
357357	2050048	
358358	1945600	
359359	736	
360360	16	
361361	1504	
362362	2912	
363363	7120	
364364	0	
365365	1107968	
366366	833536	
367367	112640	
368368	0	
369369	0	
370370	0	
371371	552960	
372372	1140736	
373373	0	
374374	552960	
375375	1978368	
376376	2050048	
377377	2050048	
378378	1693696	
379379	1722368	
380380	1894400	
381381	1181696	
382382	2050048	
383383	2050048	
384384	2050048	
385385	2050048	
386386	2050048	
387387	2050048	
388388	507904	
389389	1501184	
390390	0	
391391	0	
392392	0	
393393	0	
394394	0	
395395	0	
396396	618496	
397397	940032	
398398	165888	
399399	1417216	
400400	2050048	
401401	2021376	
402402	2050048	
403403	1705984	
404404	667648	
405405	1404928	
406406	2050048	
407407	2050048	
408408	2050048	
409409	2050048	
410410	2050048	
411411	629296	
412412	128	
413413	1344	
414414	16	
