StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	31	30720	26112	30720000000	26112000000	0	0	
1000	31	7744	6656	7744000000	6656000000	0	0	
2000	31	23104	0	23104000000	0	0	0	
3000	31	31488	0	31488000000	0	0	0	
4000	31	31936	0	31936000000	0	0	0	
5000	31	31168	0	31168000000	0	0	0	
6000	31	31808	0	31808000000	0	0	0	
7000	31	31488	0	31488000000	0	0	0	
8000	31	31872	0	31872000000	0	0	0	
9000	31	28224	0	28224000000	0	0	0	
10000	31	31680	0	31680000000	0	0	0	
11000	31	30720	0	30720000000	0	0	0	
12000	31	31680	1024	31680000000	1024000000	0	0	
13000	31	31488	0	31488000000	0	0	0	
14000	31	31680	0	31680000000	0	0	0	
15000	31	20160	0	20160000000	0	0	0	
16000	31	2048	0	2048000000	0	0	0	
17000	31	0	0	0	0	0	0	
18000	31	0	0	0	0	0	0	
19000	31	0	0	0	0	0	0	
20000	31	0	0	0	0	0	0	
21000	31	0	0	0	0	0	0	
