StartCycle	NumCalculations	
0	1108992	
1001	888832	
2002	0	
3003	0	
4004	0	
5005	1400832	
6006	722944	
7007	2050048	
8008	2050048	
9009	2050048	
10010	2050048	
11011	543744	
12012	1730560	
13013	0	
14014	4096	
15015	0	
16016	21984	
17017	39760	
18018	0	
19019	0	
20020	1845248	
21021	2050048	
22022	2050048	
23023	2050048	
24024	1568768	
25025	14336	
26026	1379840	
27027	1840096	
28028	2076272	
29029	123392	
30030	0	
31031	1664	
32032	3968	
33033	0	
34034	0	
35035	755712	
36036	1302528	
37037	0	
38038	0	
39039	0	
40040	1083392	
41041	1378304	
42042	2050048	
43043	2050048	
44044	2050048	
45045	2050048	
46046	2050048	
47047	183296	
48048	0	
49049	1978368	
50050	47104	
51051	0	
52052	552960	
53053	0	
54054	34816	
55055	616448	
56056	1837056	
57057	2050048	
58058	2050048	
59059	2050048	
60060	2050048	
61061	1165872	
62062	5584	
63063	4096	
64064	1234944	
65065	0	
66066	1464320	
67067	169984	
68068	0	
69069	2011136	
70070	2050048	
71071	2050048	
72072	2050048	
73073	1708032	
74074	1486848	
75075	1785856	
76076	1507328	
77077	205824	
78078	5120	
79079	1628464	
80080	0	
81081	1435648	
82082	0	
83083	0	
84084	0	
85085	0	
86086	0	
87087	186368	
88088	923648	
89089	1943552	
90090	2050048	
91091	2050048	
92092	2050048	
93093	2050048	
94094	470016	
95095	831488	
96096	1226752	
97097	0	
98098	0	
99099	0	
100100	241664	
101101	311296	
102102	1349632	
103103	2050048	
104104	2050048	
105105	2050048	
106106	2050048	
107107	2050048	
108108	742384	
109109	5136	
110110	0	
111111	0	
112112	0	
113113	1148928	
114114	1171456	
115115	616448	
116116	1884160	
117117	2050048	
118118	2050048	
119119	2050048	
120120	1816576	
121121	624128	
122122	1155648	
123123	2045952	
124124	1245184	
125125	430224	
126126	880	
127127	5120	
128128	0	
129129	0	
130130	679936	
131131	460800	
132132	634880	
133133	770048	
134134	0	
135135	985088	
136136	573440	
137137	2050048	
138138	2050048	
139139	2050048	
140140	2050048	
141141	2050048	
142142	599040	
143143	1370112	
144144	1101824	
145145	1712128	
146146	1640448	
147147	1173504	
148148	1867776	
149149	1044480	
150150	1949696	
151151	2050048	
152152	1335680	
153153	640	
154154	1464320	
155155	1669120	
156156	1214992	
157157	5616	
158158	0	
159159	0	
160160	1501184	
161161	0	
162162	0	
163163	0	
164164	0	
165165	0	
166166	1349632	
167167	2050048	
168168	2050048	
169169	2050048	
170170	2050048	
171171	2050048	
172172	291840	
173173	729088	
174174	1296384	
175175	0	
176176	0	
177177	0	
178178	380928	
179179	479232	
180180	1615872	
181181	2050048	
182182	2050048	
183183	2050048	
184184	2050048	
185185	2050048	
186186	201728	
