StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
73000	4	15040	0	15040000000	0	512	512000000	
74000	4	26752	512	26752000000	512000000	1024	1024000000	
75000	4	25792	0	25792000000	0	1024	1024000000	
76000	4	0	0	0	0	0	0	
77000	4	16384	7232	16384000000	7232000000	0	0	
78000	4	8768	9344	8768000000	9344000000	0	0	
79000	4	31360	4032	31360000000	4032000000	0	0	
80000	4	27392	0	27392000000	0	192	192000000	
81000	4	25088	0	25088000000	0	256	256000000	
82000	4	25792	0	25792000000	0	256	256000000	
83000	4	23488	512	23488000000	512000000	192	192000000	
84000	4	26240	0	26240000000	0	256	256000000	
85000	4	22656	0	22656000000	0	256	256000000	
86000	4	26304	0	26304000000	0	256	256000000	
87000	4	22592	0	22592000000	0	256	256000000	
88000	4	30336	0	30336000000	0	128	128000000	
89000	4	8704	0	8704000000	0	0	0	
90000	4	0	0	0	0	0	0	
91000	4	0	0	0	0	0	0	
92000	4	0	0	0	0	0	0	
93000	4	0	0	0	0	0	0	
94000	4	12864	8192	12864000000	8192000000	0	0	
95000	4	31232	0	31232000000	0	0	0	
96000	4	32000	0	32000000000	0	0	0	
97000	4	31360	0	31360000000	0	0	0	
98000	4	31872	512	31872000000	512000000	0	0	
99000	4	31488	0	31488000000	0	0	0	
100000	4	31808	0	31808000000	0	0	0	
101000	4	31360	0	31360000000	0	0	0	
102000	4	29888	0	29888000000	0	0	0	
103000	4	14656	0	14656000000	0	0	0	
104000	4	0	0	0	0	0	0	
105000	4	0	0	0	0	0	0	
106000	4	0	0	0	0	0	0	
107000	4	0	0	0	0	0	0	
108000	4	15744	6080	15744000000	6080000000	0	0	
109000	4	8960	10304	8960000000	10304000000	0	0	
110000	4	27392	0	27392000000	0	0	0	
111000	4	31424	0	31424000000	0	0	0	
112000	4	31872	0	31872000000	0	0	0	
113000	4	31488	512	31488000000	512000000	0	0	
114000	4	31936	0	31936000000	0	0	0	
115000	4	31360	0	31360000000	0	0	0	
116000	4	19328	0	19328000000	0	0	0	
117000	4	0	0	0	0	0	0	
118000	4	0	0	0	0	0	0	
119000	4	0	0	0	0	0	0	
120000	4	0	0	0	0	0	0	
