OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.ffn.fc2	244762	259844	15082	7555	0	0	0	8668480	16448	574756663572	1090571542	575847235114	268435456	2.168630	
layer0.ffn.fc1	228032	244222	16190	7555	0	0	0	8668480	16448	535421865348	1015935762	536437801111	268435456	2.168630	
layer0.attn.res	226376	227287	911	64	0	0	0	532480	266240	584500548847	292250274423	876750823271	0	0.000000	
layer0.ffn.res	259844	261441	1597	64	0	0	0	532480	266240	333425172197	166712586098	500137758296	0	0.000000	
layer0.attn.proj	222889	226376	3487	2123	0	0	0	2167360	16448	621554344708	4716948666	626271293375	67108864	1.929345	
layer0.ffn.rn	227287	228032	745	320	0	0	0	270400	266240	362953020134	357369127516	720322147651	0	0.000000	
layer0.ffn.swish	244222	244762	540	64	0	0	0	266240	266240	493037037037	493037037037	986074074074	0	0.000000	
