StartCycle	NumCalculations	
0	1108992	
1001	888832	
2002	0	
3003	0	
4004	0	
5005	1400832	
6006	722944	
7007	2050048	
8008	2050048	
9009	2050048	
10010	2050048	
11011	543744	
12012	1370112	
13013	458752	
14014	421888	
15015	0	
16016	0	
17017	0	
18018	0	
19019	0	
20020	1918976	
21021	2050048	
22022	2050048	
23023	2050048	
24024	1495040	
25025	0	
26026	0	
27027	0	
28028	0	
29029	0	
30030	0	
31031	0	
32032	20736	
33033	0	
34034	0	
35035	0	
36036	0	
37037	0	
38038	0	
39039	0	
40040	76672	
41041	1488	
42042	0	
43043	0	
44044	0	
45045	0	
46046	0	
47047	0	
48048	0	
49049	0	
50050	0	
51051	0	
52052	0	
53053	22496	
54054	448	
55055	16	
56056	16	
57057	0	
58058	32	
59059	16	
60060	16	
61061	16	
62062	16	
63063	16	
64064	16	
65065	16	
66066	16	
67067	32	
68068	0	
69069	32	
70070	16	
71071	48	
72072	16	
73073	48	
74074	32	
75075	32	
76076	32	
77077	4992	
78078	5408	
79079	32	
80080	0	
81081	32	
82082	0	
83083	32	
84084	0	
85085	544	
86086	1075200	
87087	1558528	
88088	2004992	
89089	749760	
90090	5952	
91091	0	
92092	1836128	
93093	1105920	
94094	0	
95095	0	
96096	0	
97097	0	
98098	0	
99099	10272	
100100	846400	
101101	860160	
102102	1529856	
103103	2050048	
104104	2050048	
105105	2050048	
106106	2070784	
107107	2050048	
108108	123904	
109109	1816576	
110110	585728	
111111	815104	
112112	0	
113113	0	
114114	0	
115115	0	
116116	0	
117117	0	
118118	0	
119119	1323040	
120120	2050256	
121121	2050096	
122122	2050064	
123123	2050096	
124124	1745040	
125125	960	
126126	5040	
127127	764032	
128128	377104	
129129	32	
130130	552992	
131131	684064	
132132	32	
133133	32	
134134	32	
135135	32	
136136	1442848	
137137	2050064	
138138	1878032	
139139	32	
140140	0	
141141	32	
142142	32	
143143	768032	
144144	2050048	
145145	2050080	
146146	239632	
147147	16	
148148	3104	
149149	0	
150150	837632	
151151	2050048	
152152	940112	
153153	1744	
154154	10464	
155155	1265664	
156156	1761280	
157157	1073152	
158158	0	
159159	0	
160160	0	
161161	0	
162162	0	
163163	1273856	
164164	483328	
165165	2045952	
166166	2050048	
167167	2050048	
168168	2050048	
169169	2057216	
170170	938240	
171171	1239040	
172172	1204224	
173173	790528	
174174	417792	
175175	0	
176176	0	
177177	0	
178178	78160	
179179	0	
180180	0	
181181	1161216	
182182	2050048	
183183	2050048	
184184	2050048	
185185	2050048	
186186	1939472	
187187	1248	
188188	465680	
189189	974848	
190190	22944	
191191	0	
192192	16	
193193	16	
194194	1343488	
195195	1789984	
196196	2050048	
197197	663584	
198198	591872	
199199	2050080	
200200	2050048	
201201	1693728	
202202	0	
203203	32	
204204	0	
205205	32	
206206	0	
207207	32	
208208	32	
209209	32	
210210	32	
211211	48	
212212	16	
213213	48	
214214	16	
215215	10400	
216216	32	
217217	0	
218218	32	
219219	0	
220220	32	
221221	0	
222222	544	
223223	942080	
224224	1050624	
225225	2050048	
226226	305872	
227227	5424	
228228	0	
229229	13952	
230230	1304576	
231231	720896	
232232	0	
233233	0	
234234	0	
235235	0	
236236	563232	
237237	1138688	
238238	1567296	
239239	2050048	
240240	2050048	
241241	2050048	
242242	2050048	
243243	2023680	
244244	1024	
245245	1370112	
246246	983040	
247247	1363968	
248248	0	
249249	0	
250250	0	
251251	0	
252252	0	
253253	784384	
254254	1574912	
255255	2061920	
256256	2103872	
257257	2050080	
258258	2050080	
259259	1196176	
260260	384	
261261	592	
262262	32	
263263	32	
264264	288	
265265	32	
266266	32	
267267	32	
268268	32	
269269	32	
270270	32	
271271	32	
272272	1056	
273273	16	
274274	16	
275275	32	
276276	0	
277277	32	
278278	32	
279279	32	
280280	0	
281281	32	
282282	16	
283283	16	
284284	3104	
285285	133120	
286286	2050048	
287287	1644752	
288288	5936	
289289	0	
290290	528384	
291291	1595392	
292292	0	
293293	0	
294294	0	
295295	0	
296296	401408	
297297	2050048	
298298	2050048	
299299	2050048	
300300	2050048	
301301	2050048	
302302	617472	
303303	880640	
304304	325632	
305305	174080	
306306	1132544	
307307	0	
308308	0	
309309	0	
310310	561152	
311311	2050048	
312312	2050048	
313313	2050048	
314314	2050048	
315315	2050048	
316316	588800	
